t,ax,ay,az,gx,gy,gz,mx,my,mz,label
1105546.0,-0.65,-0.07,9.69,-0.01,-0.0,-0.0,-31.03,37.78,-35.08,T
1105559.0,-0.61,-0.08,9.73,0.04,-0.01,0.0,-31.33,37.18,-36.43,T
1105572.0,-0.61,-0.04,9.7,0.02,-0.01,0.01,-32.98,36.43,-35.68,T
1105584.0,-0.58,-0.07,9.68,-0.01,-0.05,0.03,-31.48,37.78,-35.53,T
1105598.0,-0.59,-0.09,9.75,0.01,0.03,-0.04,-29.98,37.93,-34.48,T
1105611.0,-0.63,-0.04,9.67,0.0,-0.01,0.02,-30.88,38.68,-35.68,T
1105624.0,-0.62,-0.02,9.7,0.0,-0.01,0.03,-30.88,38.68,-35.68,T
1105637.0,-0.52,0.0,9.72,-0.06,0.02,0.02,-32.38,37.03,-35.08,T
1105650.0,-0.57,-0.05,9.72,-0.01,0.02,-0.04,-31.03,37.78,-36.28,T
1105663.0,-0.59,-0.05,9.74,0.0,0.04,-0.03,-31.03,37.78,-36.28,T
1105676.0,-0.63,-0.02,9.71,0.01,-0.01,0.02,-29.98,37.18,-35.68,T
1105689.0,-0.65,0.01,9.75,0.02,-0.06,-0.05,-31.93,36.58,-35.53,T
1105702.0,-0.65,-0.05,9.71,-0.01,-0.06,0.06,-32.53,38.23,-35.68,T
1105715.0,-0.64,-0.11,9.76,-0.03,-0.01,-0.01,-32.53,37.48,-34.93,T
1105728.0,-0.6,-0.04,9.72,-0.03,0.0,-0.01,-31.33,37.48,-35.68,T
1105741.0,-0.6,-0.12,9.78,-0.01,0.01,-0.04,-30.88,37.18,-36.43,T
1105754.0,-0.48,-0.11,9.84,0.04,-0.06,-0.03,-31.03,37.78,-35.53,T
1105767.0,-0.52,-0.08,9.82,0.06,-0.01,-0.04,-30.73,37.33,-36.28,T
1105780.0,-0.51,-0.1,9.87,-0.02,0.02,0.03,-32.38,36.13,-35.53,T
1105792.0,-0.53,-0.08,9.82,-0.03,0.01,0.02,-31.33,36.73,-34.93,T
1105806.0,-0.61,-0.1,9.73,0.03,0.0,0.04,-30.88,37.93,-34.48,T
1105819.0,-0.58,0.02,9.69,0.0,0.02,0.04,-32.08,39.13,-35.68,T
1105832.0,-0.59,0.06,9.54,0.03,-0.01,-0.0,-31.48,37.03,-36.28,T
1105845.0,-0.67,0.19,9.51,-0.09,0.05,-0.0,-30.43,37.18,-35.23,T
1105858.0,-0.66,0.56,9.31,-0.26,-0.0,0.05,-30.88,35.98,-35.23,T
1105871.0,-0.65,1.46,9.1,-0.94,-0.04,0.02,-32.08,38.23,-34.93,T
1105884.0,-0.42,2.78,9.25,-2.19,-0.05,0.14,-32.08,38.23,-34.93,T
1105897.0,-0.41,3.39,9.18,-3.83,-0.02,0.14,-31.33,37.93,-35.68,T
1105910.0,-0.4,3.65,8.86,-5.81,0.02,0.15,-31.48,40.77,-33.58,T
1105923.0,-0.72,3.81,8.21,-8.2,0.2,0.38,-31.48,40.77,-33.58,T
1105936.0,-0.78,3.08,6.8,-10.3,0.26,0.54,-30.88,44.82,-33.73,T
1105949.0,-1.62,1.67,4.85,-12.17,0.22,0.77,-31.03,51.12,-32.38,T
1105962.0,-1.3,-0.81,1.28,-13.85,0.31,0.82,-29.68,54.72,-29.53,T
1105975.0,-1.76,-3.71,-1.6,-14.76,0.31,1.06,-29.68,57.41,-27.88,T
1105988.0,-1.76,-8.12,-3.64,-14.74,0.28,1.16,-31.33,63.86,-18.74,T
1106000.0,-1.66,-12.48,-4.03,-13.48,0.29,0.74,-28.18,66.71,-13.49,T
1106014.0,-1.38,-15.24,-3.05,-10.81,0.45,0.72,-28.18,66.71,-13.49,T
1106027.0,-1.61,-18.26,-1.36,-7.9,0.34,0.46,-26.83,67.31,-0.45,T
1106040.0,-1.1,-21.5,0.17,-4.5,0.48,0.14,-27.13,67.76,0.9,T
1106053.0,-0.72,-18.25,0.06,-1.46,0.77,0.03,-27.13,67.76,0.9,T
1106066.0,-0.43,-12.99,-0.76,0.17,0.68,-0.21,-26.98,68.21,4.95,T
1106079.0,-0.74,-10.22,-1.2,0.76,0.57,-0.27,-26.53,68.66,4.2,T
1106092.0,-1.11,-9.07,-1.07,0.45,0.27,-0.14,-27.73,67.91,3.75,T
1106105.0,-0.98,-9.65,-1.15,0.18,0.21,-0.16,-27.73,67.91,3.75,T
1106118.0,-1.08,-10.41,-1.03,0.11,0.1,-0.13,-27.58,68.51,2.85,T
1106131.0,-1.23,-10.86,-0.97,0.36,-0.08,-0.18,-27.58,68.51,3.6,T
1106144.0,-1.45,-11.69,-0.71,0.67,-0.13,-0.26,-27.58,68.51,3.6,T
1106157.0,-1.55,-11.8,-0.16,1.13,-0.21,-0.28,-29.68,68.81,2.4,T
1106170.0,-1.36,-11.77,0.58,1.68,-0.26,-0.4,-29.38,68.66,2.7,T
1106183.0,-1.18,-12.38,1.13,2.33,-0.3,-0.5,-29.38,68.21,1.05,T
1106196.0,-1.05,-13.17,1.43,3.22,-0.35,-0.49,-29.38,68.96,0.75,T
1106208.0,-0.96,-13.64,1.49,4.25,-0.36,-0.52,-29.68,67.76,0.15,T
1106222.0,-0.97,-13.62,1.18,5.4,-0.37,-0.5,-28.03,68.81,-2.1,T
1106235.0,-0.89,-13.31,1.24,6.32,-0.35,-0.51,-31.48,68.21,-5.4,T
1106248.0,-0.81,-12.98,1.37,7.15,-0.39,-0.51,-30.73,68.21,-8.09,T
1106261.0,-0.91,-12.43,1.55,7.98,-0.32,-0.49,-29.83,67.91,-9.14,T
1106274.0,-0.75,-11.9,2.19,8.97,-0.43,-0.51,-30.88,66.86,-12.14,T
1106287.0,-1.02,-11.17,2.79,9.88,-0.44,-0.47,-29.98,65.06,-16.34,T
1106300.0,-0.79,-9.56,2.82,10.76,-0.4,-0.34,-31.03,61.76,-20.84,T
1106313.0,-1.07,-8.22,3.16,11.46,-0.46,-0.46,-31.93,61.46,-21.59,T
1106326.0,-1.13,-6.26,2.54,12.05,-0.63,-0.61,-34.78,55.31,-27.73,T
1106339.0,-1.27,-2.41,1.9,11.88,-0.63,-0.57,-33.13,51.12,-29.23,T
1106352.0,-1.18,2.12,2.36,10.85,-0.51,-0.42,-33.28,50.07,-31.03,T
1106365.0,-1.11,6.23,3.76,8.77,-0.53,-0.44,-34.18,40.92,-32.23,T
1106378.0,-0.63,9.82,5.47,5.85,-0.45,-0.42,-35.38,37.48,-33.73,T
1106391.0,0.27,11.33,7.02,2.54,-0.39,-0.23,-33.73,34.03,-36.43,T
1106404.0,1.0,8.99,8.35,-0.16,-0.26,-0.18,-33.73,34.03,-36.43,T
1106416.0,1.28,4.35,9.96,-1.5,-0.12,-0.12,-33.58,33.58,-33.58,T
1106430.0,1.18,-0.19,10.85,-1.59,0.05,-0.14,-34.93,33.28,-34.18,T
1106443.0,0.85,-3.36,11.24,-0.89,0.14,-0.11,-34.93,33.28,-34.18,T
1106456.0,0.63,-4.0,11.14,0.11,0.14,-0.1,-32.98,34.03,-34.48,T
1106469.0,0.57,-1.5,10.61,0.86,0.18,-0.12,-33.13,35.38,-33.58,T
1106482.0,0.04,1.15,10.01,0.82,0.17,-0.19,-33.13,33.88,-34.33,T
1106495.0,-0.19,2.47,9.63,0.32,0.16,-0.06,-33.13,33.88,-34.33,T
1106508.0,-0.08,2.36,9.72,-0.29,0.21,0.03,-32.38,32.38,-35.53,T
1106521.0,-0.11,1.5,9.71,-0.57,0.21,0.08,-33.13,33.13,-33.88,T
1106534.0,-0.21,0.54,9.92,-0.53,0.14,0.12,-33.13,33.13,-33.88,T
1106547.0,-0.06,0.37,9.97,-0.25,0.08,0.11,-31.93,33.88,-35.53,T
1106560.0,-0.11,0.47,9.96,-0.02,0.09,0.08,-33.73,34.48,-34.48,T
1106573.0,-0.08,0.76,9.82,0.06,0.06,-0.04,-33.58,33.13,-35.08,T
1106586.0,-0.11,1.22,9.59,0.02,0.05,-0.05,-32.98,34.03,-35.68,T
1106599.0,-0.1,1.48,9.61,-0.03,0.01,0.01,-32.98,33.28,-34.48,T
1106612.0,-0.13,1.31,9.67,-0.09,0.05,-0.05,-33.58,33.58,-33.13,T
1106625.0,-0.06,0.94,9.88,-0.12,0.05,0.01,-33.58,33.58,-33.13,T
1106638.0,-0.07,0.55,9.93,-0.09,0.05,-0.05,-33.28,34.48,-35.23,T
1106651.0,-0.07,0.54,9.93,-0.01,0.04,-0.11,-33.13,34.63,-35.53,T
1106664.0,-0.09,0.78,9.86,0.01,0.06,-0.04,-33.88,33.88,-35.53,T
1106677.0,-0.11,0.91,9.84,0.04,-0.01,0.03,-33.13,33.88,-35.08,T
1106690.0,-0.06,0.93,9.73,-0.05,0.01,-0.02,-30.73,35.08,-35.08,T
1106703.0,-0.17,0.91,9.79,-0.06,0.03,-0.01,-34.63,33.28,-35.68,T
1106716.0,-0.14,0.66,9.81,-0.11,0.03,-0.1,-32.68,34.63,-35.83,T
1106729.0,-0.22,0.6,9.82,-0.08,0.05,-0.06,-32.53,34.93,-35.23,T
1106742.0,-0.24,0.56,9.8,-0.06,0.01,-0.1,-32.38,35.08,-35.53,T
1106755.0,-0.13,0.52,9.82,-0.03,0.02,-0.07,-33.13,34.33,-35.53,T
1106768.0,-0.19,0.52,9.81,-0.05,0.0,-0.05,-32.08,34.03,-34.93,T
1106781.0,-0.09,0.47,9.78,-0.02,0.01,-0.05,-33.88,33.88,-35.53,T
1106794.0,-0.06,0.48,9.74,0.03,-0.01,-0.06,-34.78,33.88,-35.83,T
1106807.0,-0.09,0.57,9.72,0.05,-0.02,-0.04,-33.28,34.03,-35.68,T
1106820.0,-0.09,0.7,9.69,0.02,0.02,-0.02,-33.58,34.33,-34.78,T
1106833.0,-0.15,0.73,9.55,0.01,0.02,0.0,-32.53,35.23,-34.48,T
1106846.0,-0.09,0.75,9.56,-0.11,0.06,-0.06,-31.48,34.63,-35.08,T
1106859.0,-0.11,0.58,9.63,-0.14,0.03,-0.11,-33.58,34.33,-35.83,T
1106872.0,-0.11,0.41,9.57,-0.08,0.04,-0.07,-33.88,33.58,-35.08,T
1106885.0,-0.15,0.47,9.58,0.01,-0.03,-0.02,-33.88,33.58,-35.08,T
1106898.0,-0.13,0.54,9.61,0.01,-0.01,0.02,-31.93,33.58,-35.53,T
1106911.0,-0.07,0.58,9.53,0.0,0.0,-0.08,-32.08,34.48,-34.18,T
1106924.0,-0.15,0.65,9.65,-0.04,-0.03,-0.02,-32.08,34.48,-34.18,T
1106937.0,-0.08,0.57,9.72,-0.03,-0.03,0.01,-33.58,35.83,-35.83,T
1106950.0,-0.09,0.67,9.7,-0.06,-0.02,-0.0,-33.13,33.58,-35.08,T
1106963.0,-0.14,0.65,9.78,-0.09,0.01,-0.05,-32.98,35.23,-34.48,T
1106976.0,-0.2,0.59,9.83,-0.06,0.01,-0.04,-32.98,35.23,-34.48,T
1106989.0,-0.18,0.64,9.88,-0.06,0.03,-0.05,-33.58,35.08,-34.78,T
1107001.0,-0.15,0.7,9.86,-0.06,0.03,-0.07,-33.28,34.93,-33.43,T
1107015.0,-0.19,0.65,9.81,-0.02,-0.0,0.01,-33.28,34.93,-33.43,T
1107028.0,-0.15,0.65,9.85,0.01,0.02,-0.06,-33.88,33.73,-35.23,T
1107041.0,-0.18,0.68,9.83,-0.02,0.03,-0.01,-31.48,34.63,-35.53,T
1107054.0,-0.23,0.59,9.77,-0.03,0.04,-0.02,-33.28,36.43,-34.48,T
1107067.0,-0.17,0.51,9.68,-0.04,0.05,0.0,-33.28,36.43,-34.48,T
1107080.0,-0.22,0.66,9.7,-0.02,0.04,0.02,-33.28,33.73,-35.23,T
1107093.0,-0.27,0.65,9.6,-0.05,0.1,0.01,-32.53,35.23,-34.93,T
1107106.0,-0.25,0.69,9.65,-0.07,0.05,-0.06,-32.53,35.23,-34.93,T
1107119.0,-0.2,0.6,9.66,-0.06,0.08,0.03,-33.58,33.88,-35.08,T
1107132.0,-0.19,0.48,9.61,-0.0,0.04,0.02,-33.73,35.68,-34.93,T
1107145.0,-0.17,0.49,9.62,0.06,0.0,0.04,-33.73,35.68,-34.93,T
1107158.0,-0.27,0.59,9.59,0.01,0.03,0.03,-33.13,34.33,-34.78,T
1107171.0,-0.24,0.64,9.52,-0.01,0.03,-0.04,-33.13,33.88,-35.08,T
1107184.0,-0.27,0.63,9.58,-0.05,0.07,0.03,-33.73,35.23,-34.93,T
1107197.0,-0.23,0.56,9.63,-0.07,0.03,0.05,-33.28,34.48,-35.23,T
1107209.0,-0.22,0.46,9.63,-0.06,0.01,-0.07,-32.68,34.63,-36.28,T
1107223.0,-0.16,0.51,9.67,-0.01,-0.01,-0.02,-33.88,35.38,-35.83,T
1107236.0,-0.14,0.5,9.7,-0.05,0.05,-0.01,-32.53,35.23,-35.23,T
1107249.0,-0.11,0.49,9.66,-0.05,0.02,0.01,-33.13,33.13,-35.08,T
1107262.0,-0.23,0.48,9.66,-0.01,-0.01,0.01,-34.18,34.48,-34.48,T
1107275.0,-0.15,0.54,9.7,-0.02,-0.0,0.01,-33.28,34.93,-35.23,T
1107288.0,-0.23,0.51,9.75,-0.05,0.01,-0.0,-33.73,36.43,-34.48,T
1107301.0,-0.23,0.45,9.69,-0.07,0.03,0.0,-33.58,34.33,-33.88,T
1107314.0,-0.18,0.44,9.72,-0.06,0.05,-0.04,-33.73,34.93,-36.13,T
1107327.0,-0.24,0.44,9.71,-0.04,0.05,-0.06,-32.08,34.03,-35.23,T
1107340.0,-0.29,0.46,9.73,0.0,-0.04,0.02,-33.28,35.23,-35.23,T
1107353.0,-0.29,0.51,9.73,-0.01,0.01,0.0,-31.93,35.38,-35.53,T
1107366.0,-0.27,0.45,9.7,-0.02,-0.03,0.05,-31.93,35.38,-35.53,T
1107379.0,-0.25,0.44,9.73,-0.04,0.01,0.0,-33.13,35.38,-36.28,T
1107392.0,-0.21,0.45,9.73,-0.04,0.02,-0.04,-34.18,34.03,-35.23,T
1107405.0,-0.24,0.43,9.77,-0.0,-0.03,0.08,-34.18,34.03,-35.23,T
1107417.0,-0.23,0.46,9.77,0.01,0.01,0.01,-33.88,35.08,-35.08,T
1107431.0,-0.16,0.53,9.76,-0.03,0.03,-0.03,-31.63,35.23,-35.23,T
1107444.0,-0.18,0.47,9.8,-0.03,0.07,-0.03,-32.98,34.48,-34.93,T
1107457.0,-0.22,0.47,9.84,-0.04,0.04,-0.0,-31.03,33.58,-35.53,T
1107470.0,-0.19,0.45,9.75,-0.02,-0.02,-0.02,-33.28,35.98,-34.18,T
1107483.0,-0.26,0.41,9.81,0.01,-0.01,0.01,-31.63,35.23,-34.93,T
1107496.0,-0.25,0.37,9.79,0.04,0.03,0.03,-31.63,35.23,-34.93,T
1107509.0,-0.28,0.42,9.75,-0.01,0.02,0.01,-33.73,35.68,-34.48,T
1107522.0,-0.27,0.43,9.76,-0.02,0.04,-0.01,-33.13,34.33,-35.08,T
1107535.0,-0.27,0.46,9.71,-0.02,0.04,0.01,-33.13,34.33,-35.08,T
1107548.0,-0.32,0.46,9.74,0.04,0.01,0.04,-33.88,34.33,-34.78,T
1107561.0,-0.42,0.47,9.74,-0.0,0.01,0.0,-33.13,34.63,-36.28,T
1107574.0,-0.38,0.46,9.74,-0.02,0.02,-0.02,-32.08,33.73,-35.23,T
1107587.0,-0.36,0.43,9.8,-0.01,-0.04,0.0,-32.08,33.73,-35.23,T
1107600.0,-0.29,0.4,9.74,0.03,0.02,0.01,-33.58,34.63,-35.53,T
1107613.0,-0.3,0.35,9.75,0.04,-0.01,0.02,-33.28,35.23,-35.23,T
1107625.0,-0.23,0.43,9.73,0.02,-0.0,0.03,-33.28,35.23,-35.23,T
1107639.0,-0.17,0.39,9.73,-0.02,0.04,0.03,-33.73,34.93,-35.23,T
1107652.0,-0.21,0.46,9.66,-0.01,0.04,-0.03,-32.98,35.23,-34.48,T
1107665.0,-0.17,0.52,9.66,-0.03,0.05,-0.02,-32.68,35.08,-35.83,T
1107678.0,-0.2,0.45,9.69,0.01,-0.01,-0.0,-33.88,35.08,-33.88,T
1107691.0,-0.21,0.42,9.61,0.01,0.01,0.04,-30.73,34.63,-35.53,T
1107704.0,-0.24,0.42,9.68,0.03,0.02,0.06,-32.98,34.03,-34.93,T
1107717.0,-0.21,0.49,9.65,-0.05,0.04,-0.0,-32.98,35.98,-36.88,T
1107730.0,-0.2,0.45,9.61,0.01,-0.03,0.0,-32.38,33.88,-35.53,T
1107743.0,-0.26,0.46,9.62,0.01,0.01,0.02,-33.58,34.33,-35.08,T
1107756.0,-0.28,0.49,9.67,-0.01,0.02,-0.05,-33.28,35.68,-35.68,T
1107769.0,-0.25,0.47,9.55,0.01,-0.01,-0.02,-34.63,34.93,-34.48,T
1107782.0,-0.24,0.49,9.65,0.01,0.0,-0.03,-31.03,36.13,-35.08,T
1107795.0,-0.34,0.58,9.64,0.05,-0.05,0.01,-33.58,35.08,-35.53,T
1107808.0,-0.33,0.5,9.66,0.02,-0.03,-0.01,-33.28,35.23,-34.93,T
1107821.0,-0.3,0.41,9.77,0.03,-0.03,-0.03,-32.98,36.43,-34.48,T
1107833.0,-0.21,0.4,9.74,0.0,-0.01,0.04,-33.73,35.68,-34.93,T
1107847.0,-0.25,0.5,9.71,0.02,0.0,0.03,-34.33,35.08,-36.58,T
1107860.0,-0.21,0.45,9.78,0.01,-0.03,-0.03,-33.13,35.38,-35.08,T
1107873.0,-0.25,0.58,9.78,-0.03,0.02,0.0,-31.63,34.03,-35.68,T
1107886.0,-0.3,0.51,9.79,-0.03,-0.0,-0.0,-31.63,34.03,-35.68,T
1107899.0,-0.21,0.46,9.77,0.02,0.04,0.0,-32.98,33.73,-34.93,T
1107912.0,-0.22,0.43,9.82,-0.0,-0.01,0.03,-32.38,33.88,-35.08,T
1107925.0,-0.21,0.5,9.73,0.04,0.0,0.0,-32.38,33.88,-35.08,T
1107938.0,-0.31,0.47,9.67,0.02,0.01,-0.01,-33.73,34.93,-34.48,T
1107951.0,-0.27,0.5,9.68,-0.0,-0.03,-0.01,-33.13,35.38,-35.53,T
1107964.0,-0.33,0.46,9.71,0.01,0.02,-0.02,-32.08,34.48,-34.93,T
1107977.0,-0.25,0.48,9.68,0.0,0.02,-0.01,-32.08,34.48,-34.93,T
1107990.0,-0.3,0.48,9.69,0.01,0.04,-0.03,-33.88,34.63,-34.33,T
1108003.0,-0.28,0.52,9.62,0.04,-0.0,0.05,-32.08,34.03,-35.68,T
1108016.0,-0.24,0.54,9.7,0.04,-0.05,0.03,-32.08,34.03,-35.68,T
1108029.0,-0.26,0.52,9.67,0.0,0.0,0.0,-32.68,32.83,-35.08,T
1108041.0,-0.23,0.47,9.77,-0.02,0.01,-0.03,-33.58,35.83,-35.53,T
1108055.0,-0.19,0.41,9.69,0.03,-0.02,-0.04,-32.68,34.63,-35.08,T
1108068.0,-0.25,0.43,9.76,0.02,0.01,0.04,-32.68,34.63,-35.08,T
1108081.0,-0.29,0.41,9.71,0.03,-0.0,-0.02,-32.68,35.38,-33.88,T
1108094.0,-0.23,0.5,9.67,-0.01,-0.01,0.0,-33.58,35.08,-35.08,T
1108107.0,-0.27,0.5,9.65,0.03,0.05,-0.02,-33.58,35.08,-35.08,T
1108120.0,-0.31,0.5,9.65,-0.02,0.02,-0.0,-33.73,35.68,-34.18,T
1108133.0,-0.29,0.51,9.63,0.05,-0.02,0.02,-31.93,34.33,-35.53,T
1108146.0,-0.3,0.5,9.63,0.05,-0.08,-0.01,-31.93,34.33,-34.78,T
1108159.0,-0.33,0.49,9.68,0.04,-0.04,0.0,-32.08,33.73,-36.43,T
1108172.0,-0.27,0.52,9.71,-0.03,-0.04,-0.03,-33.13,35.38,-35.83,T
1108185.0,-0.3,0.43,9.68,-0.02,0.04,-0.03,-33.28,35.68,-36.13,T
1108198.0,-0.31,0.45,9.75,-0.02,0.0,-0.03,-33.88,34.33,-35.83,T
1108211.0,-0.34,0.46,9.67,0.03,-0.04,0.02,-32.68,36.58,-35.08,T
1108224.0,-0.26,0.38,9.75,-0.04,0.01,0.07,-33.58,34.33,-36.28,T
1108237.0,-0.25,0.41,9.82,-0.0,-0.01,0.02,-32.38,34.33,-35.53,T
1108250.0,-0.21,0.46,9.71,0.01,0.04,-0.05,-32.38,34.63,-35.53,T
1108263.0,-0.2,0.38,9.77,0.01,-0.03,0.03,-33.13,34.33,-35.53,T
1108276.0,-0.21,0.51,9.72,0.02,0.0,0.02,-32.98,35.23,-34.48,T
1108289.0,-0.25,0.48,9.7,0.03,0.0,0.0,-33.28,35.98,-35.23,T
1108302.0,-0.31,0.46,9.7,-0.01,0.02,-0.02,-33.73,34.93,-36.43,T
1108315.0,-0.28,0.51,9.74,-0.01,0.01,-0.03,-32.68,35.38,-34.78,T
1108328.0,-0.24,0.48,9.67,-0.01,0.01,-0.05,-33.28,34.48,-35.23,T
1108341.0,-0.22,0.55,9.7,0.03,-0.03,0.04,-31.93,34.63,-34.78,T
1108354.0,-0.24,0.62,9.65,0.03,-0.05,0.05,-32.38,35.08,-35.08,T
1108367.0,-0.23,0.57,9.63,0.01,-0.03,0.01,-32.38,35.08,-35.08,T
1108380.0,-0.26,0.45,9.72,0.0,0.01,0.04,-32.98,35.23,-34.93,T
1108393.0,-0.27,0.45,9.74,0.02,-0.0,-0.0,-34.78,35.08,-36.28,T
1108406.0,-0.32,0.41,9.78,0.01,-0.01,-0.05,-34.78,35.08,-36.28,T
1108419.0,-0.3,0.52,9.73,-0.01,0.03,-0.03,-33.58,35.08,-35.83,T
1108432.0,-0.29,0.51,9.62,-0.03,0.05,-0.04,-32.98,34.93,-34.93,T
1108445.0,-0.18,0.55,9.7,-0.03,-0.02,-0.03,-32.53,34.03,-35.23,T
1108458.0,-0.3,0.52,9.69,-0.01,0.03,-0.02,-32.53,34.03,-35.23,T
1108471.0,-0.27,0.5,9.76,0.05,-0.03,0.03,-33.58,35.23,-35.23,T
1108484.0,-0.25,0.45,9.78,0.02,-0.06,-0.01,-33.13,35.38,-35.08,T
1108497.0,-0.21,0.45,9.8,0.06,-0.01,0.04,-33.13,35.38,-35.08,T
1108510.0,-0.23,0.45,9.8,-0.01,-0.02,-0.01,-31.33,33.28,-36.13,T
1108523.0,-0.23,0.44,9.74,-0.04,0.03,0.01,-32.98,34.03,-35.23,T
1108536.0,-0.25,0.48,9.7,0.0,-0.01,0.01,-32.53,35.98,-34.93,T
1108549.0,-0.22,0.52,9.73,-0.02,0.02,0.03,-32.53,35.98,-34.93,T
1108562.0,-0.26,0.54,9.69,-0.05,-0.01,-0.0,-33.58,34.63,-36.28,T
1108575.0,-0.28,0.51,9.65,0.03,0.01,-0.03,-32.68,35.38,-35.08,T
1108588.0,-0.29,0.58,9.67,0.03,0.0,-0.02,-32.68,35.38,-35.08,T
1108601.0,-0.24,0.53,9.72,0.03,-0.01,0.01,-33.13,33.88,-35.53,T
1108614.0,-0.32,0.5,9.67,0.02,0.01,-0.04,-32.38,34.63,-34.78,T
1108626.0,-0.25,0.45,9.75,0.04,-0.02,0.03,-32.08,35.23,-35.23,T
1108640.0,-0.23,0.5,9.75,0.01,0.05,0.02,-31.93,34.63,-35.53,T
1108653.0,-0.27,0.45,9.76,-0.0,0.04,-0.02,-33.88,33.88,-34.33,T
1108666.0,-0.26,0.45,9.77,0.0,0.04,-0.03,-32.68,33.88,-36.28,T
1108679.0,-0.26,0.47,9.74,0.01,-0.02,0.01,-32.53,34.93,-34.18,T
1108692.0,-0.25,0.51,9.71,0.02,0.0,0.01,-33.13,35.83,-35.53,T
1108705.0,-0.32,0.54,9.76,-0.0,0.03,-0.01,-31.48,34.63,-35.53,T
1108718.0,-0.3,0.55,9.7,0.04,-0.0,0.04,-33.73,35.68,-35.68,T
1108731.0,-0.23,0.5,9.71,0.02,-0.03,0.03,-34.33,35.38,-34.78,T
1108744.0,-0.28,0.52,9.73,0.02,-0.0,0.01,-32.08,34.48,-34.48,T
1108757.0,-0.3,0.48,9.76,0.03,0.03,-0.03,-33.13,34.63,-33.88,T
1108770.0,-0.35,0.49,9.66,-0.04,0.04,0.0,-33.88,33.88,-35.53,T
1108783.0,-0.27,0.49,9.66,-0.02,0.03,0.04,-32.38,36.13,-36.58,T
1108796.0,-0.28,0.47,9.72,0.01,-0.06,-0.03,-31.93,34.63,-34.78,T
1108809.0,-0.33,0.5,9.72,0.04,-0.01,0.1,-34.18,34.48,-35.23,T
1108822.0,-0.34,0.48,9.78,0.04,-0.03,0.04,-32.68,33.88,-35.53,T
1108834.0,-0.26,0.5,9.71,0.03,-0.04,-0.01,-32.53,35.23,-34.48,T
1108848.0,-0.3,0.48,9.76,-0.0,0.04,0.0,-32.53,35.23,-34.48,T
1108861.0,-0.22,0.51,9.81,0.01,-0.04,0.03,-33.13,35.38,-35.53,T
1108874.0,-0.3,0.5,9.76,0.02,0.0,0.0,-33.58,34.63,-34.33,T
1108887.0,-0.27,0.5,9.8,-0.03,0.02,0.02,-32.38,33.88,-35.53,T
1108900.0,-0.23,0.5,9.75,0.01,0.03,0.02,-33.58,33.88,-35.83,T
1108913.0,-0.22,0.57,9.76,-0.0,0.05,0.0,-32.38,34.63,-35.53,T
1108926.0,-0.25,0.59,9.72,0.01,-0.01,0.04,-31.48,34.63,-34.33,T
1108939.0,-0.26,0.64,9.62,0.01,0.01,-0.0,-31.48,34.63,-34.33,T
1108952.0,-0.26,0.56,9.66,-0.01,-0.02,0.03,-32.08,35.98,-35.23,T
1108965.0,-0.3,0.52,9.64,-0.02,0.02,-0.02,-33.28,34.48,-34.93,T
1108978.0,-0.32,0.47,9.73,-0.02,-0.01,-0.03,-33.28,34.48,-34.93,T
1108991.0,-0.26,0.46,9.69,0.03,0.05,0.01,-31.93,34.63,-34.78,T
1109004.0,-0.28,0.54,9.68,0.03,-0.04,0.02,-33.58,34.63,-35.53,T
1109017.0,-0.34,0.59,9.69,0.04,-0.03,0.03,-31.33,32.98,-34.93,T
1109030.0,-0.36,0.59,9.64,-0.02,0.02,-0.02,-31.33,32.98,-34.93,T
1109042.0,-0.33,0.52,9.68,0.0,0.01,-0.01,-31.63,34.93,-36.13,T
1109056.0,-0.33,0.61,9.67,0.04,-0.05,0.04,-32.68,35.83,-35.53,T
1109069.0,-0.36,0.51,9.72,0.03,0.01,0.05,-32.68,35.83,-35.53,T
1109082.0,-0.28,0.52,9.68,0.0,-0.03,0.01,-31.93,34.63,-34.78,T
1109095.0,-0.25,0.59,9.7,-0.04,0.03,0.01,-33.28,33.73,-35.23,T
1109108.0,-0.27,0.57,9.67,-0.03,0.0,-0.02,-33.28,35.23,-34.48,T
1109121.0,-0.27,0.5,9.65,-0.05,-0.01,-0.05,-32.68,35.38,-35.53,T
1109134.0,-0.23,0.46,9.64,0.02,-0.0,0.05,-32.53,32.98,-35.68,T
1109147.0,-0.26,0.51,9.67,0.01,-0.0,-0.02,-32.08,34.48,-36.43,T
1109160.0,-0.26,0.55,9.71,0.02,-0.03,0.01,-32.38,33.58,-35.83,T
1109173.0,-0.25,0.62,9.67,-0.04,0.06,-0.0,-33.13,34.63,-33.88,T
1109186.0,-0.29,0.59,9.7,-0.02,0.01,0.01,-34.33,35.08,-35.08,T
1109199.0,-0.35,0.54,9.65,-0.03,-0.01,0.0,-32.68,34.33,-34.78,T
1109212.0,-0.36,0.49,9.69,-0.0,0.03,-0.01,-33.73,34.03,-36.43,T
1109225.0,-0.29,0.48,9.65,-0.05,0.03,-0.01,-32.08,34.48,-34.93,T
1109238.0,-0.34,0.46,9.72,-0.03,-0.03,-0.02,-32.68,33.58,-35.53,T
1109250.0,-0.3,0.46,9.76,-0.0,-0.0,0.03,-31.33,34.93,-35.23,T
1109264.0,-0.31,0.49,9.73,0.02,-0.04,-0.0,-31.63,33.28,-36.43,T
