t,ax,ay,az,gx,gy,gz,mx,my,mz,label
713973.0,-1.16,-0.64,9.7,-0.01,0.03,-0.04,-29.83,36.13,-36.28,N
713986.0,-1.11,-0.66,9.67,-0.02,0.01,-0.06,-29.83,36.13,-36.28,N
713999.0,-1.11,-0.64,9.64,0.02,0.02,-0.04,-29.23,37.93,-35.23,N
714012.0,-1.1,-0.68,9.58,0.06,-0.02,0.05,-28.63,36.58,-36.28,N
714025.0,-1.1,-0.7,9.63,0.0,-0.01,-0.03,-28.63,36.58,-36.28,N
714038.0,-1.1,-0.66,9.68,0.01,-0.02,0.03,-29.68,37.18,-34.48,N
714051.0,-1.14,-0.61,9.54,-0.03,0.02,-0.03,-29.68,36.43,-34.18,N
714064.0,-1.18,-0.61,9.59,-0.01,0.0,-0.05,-27.58,37.18,-34.93,N
714077.0,-1.14,-0.66,9.63,0.02,0.02,0.01,-29.23,37.18,-34.48,N
714090.0,-1.18,-0.71,9.64,-0.03,0.04,-0.06,-30.28,36.58,-35.53,N
714103.0,-1.18,-0.67,9.67,-0.0,-0.02,-0.04,-28.78,35.98,-36.13,N
714116.0,-1.21,-0.69,9.64,0.01,0.02,-0.01,-29.23,36.73,-34.93,N
714129.0,-1.29,-0.69,9.69,0.04,0.0,0.01,-28.78,36.73,-35.68,N
714142.0,-1.13,-0.73,9.74,0.03,-0.01,0.04,-29.08,37.78,-35.08,N
714155.0,-1.09,-0.71,9.74,0.04,0.0,0.03,-28.03,37.93,-35.68,N
714167.0,-1.1,-0.74,9.71,0.02,-0.04,0.02,-28.78,36.43,-34.48,N
714181.0,-1.07,-0.67,9.82,-0.0,0.0,-0.01,-29.68,37.18,-36.43,N
714194.0,-1.07,-0.61,9.72,-0.03,0.04,-0.01,-30.43,37.18,-35.68,N
714207.0,-1.08,-0.65,9.69,-0.04,0.04,-0.05,-28.03,37.48,-36.13,N
714220.0,-1.12,-0.72,9.68,0.01,-0.0,0.02,-28.18,35.83,-35.83,N
714233.0,-1.12,-0.57,9.73,0.02,-0.0,0.02,-30.28,35.83,-36.28,N
714246.0,-1.14,-0.64,9.68,-0.04,0.04,0.01,-29.23,35.68,-34.93,N
714259.0,-1.07,-0.59,9.66,0.05,0.01,0.1,-28.48,35.68,-34.93,N
714272.0,-1.16,-0.58,9.61,0.01,0.0,0.03,-28.63,37.03,-35.53,N
714285.0,-1.11,-0.56,9.65,0.03,0.01,0.06,-30.28,37.78,-34.78,N
714298.0,-1.14,-0.57,9.61,-0.0,0.02,-0.03,-28.48,37.48,-33.43,N
714311.0,-1.13,-0.56,9.63,-0.03,0.01,-0.02,-31.03,36.13,-35.83,N
714324.0,-1.17,-0.58,9.63,-0.03,-0.01,-0.0,-29.68,36.73,-35.68,N
714337.0,-1.15,-0.58,9.63,0.04,-0.04,-0.0,-28.48,37.93,-35.68,N
714350.0,-1.22,-0.58,9.67,0.03,-0.02,-0.02,-30.28,36.58,-35.83,N
714363.0,-1.21,-0.59,9.67,0.01,0.02,0.01,-29.08,36.13,-35.83,N
714375.0,-1.22,-0.62,9.61,0.04,0.02,0.05,-29.08,36.13,-35.83,N
714389.0,-1.16,-0.62,9.68,-0.0,0.04,0.0,-28.18,35.83,-36.28,N
714402.0,-1.17,-0.67,9.73,0.04,-0.04,-0.01,-29.23,38.68,-36.43,N
714415.0,-1.22,-0.66,9.67,0.03,-0.05,0.03,-29.23,38.68,-36.43,N
714428.0,-1.11,-0.62,9.68,-0.02,-0.0,-0.04,-28.78,36.43,-36.13,N
714441.0,-1.1,-0.68,9.63,0.01,0.02,-0.02,-28.78,36.73,-35.23,N
714454.0,-1.16,-0.63,9.71,0.0,0.01,0.02,-28.18,36.13,-35.83,N
714467.0,-1.11,-0.57,9.65,0.01,0.01,-0.01,-28.18,36.13,-35.83,N
714480.0,-1.17,-0.59,9.59,0.02,-0.01,0.05,-27.58,37.48,-34.48,N
714493.0,-1.14,-0.58,9.7,0.04,-0.04,0.05,-28.03,36.73,-36.13,N
714506.0,-1.2,-0.55,9.66,0.0,0.03,-0.02,-28.03,36.73,-36.13,N
714519.0,-1.21,-0.6,9.7,-0.02,-0.01,-0.03,-28.78,36.43,-35.23,N
714532.0,-1.21,-0.65,9.74,-0.01,-0.01,-0.08,-29.68,36.43,-36.13,N
714545.0,-1.17,-0.68,9.73,0.01,-0.05,-0.0,-29.68,36.43,-36.13,N
714558.0,-1.19,-0.58,9.74,0.02,-0.04,0.0,-28.78,37.93,-33.43,N
714571.0,-1.22,-0.64,9.68,-0.0,0.02,-0.05,-28.48,37.48,-35.23,N
714583.0,-1.17,-0.66,9.66,-0.06,0.02,0.04,-29.38,38.53,-35.08,N
714597.0,-1.09,-0.68,9.74,0.05,0.01,0.03,-28.18,36.58,-34.33,N
714610.0,-1.17,-0.67,9.76,0.0,0.01,0.01,-30.43,37.93,-35.68,N
714623.0,-1.13,-0.65,9.66,0.01,0.02,0.0,-29.38,36.13,-36.28,N
714636.0,-1.1,-0.68,9.73,-0.02,0.05,-0.02,-28.03,37.18,-35.23,N
714649.0,-1.18,-0.63,9.64,-0.0,0.03,-0.0,-29.08,36.58,-34.78,N
714662.0,-1.23,-0.59,9.68,-0.01,0.06,-0.02,-28.18,35.38,-36.58,N
714675.0,-1.19,-0.61,9.71,0.03,-0.01,0.03,-28.78,37.93,-36.43,N
714688.0,-1.2,-0.65,9.63,-0.0,-0.01,0.03,-28.78,35.98,-35.23,N
714701.0,-1.19,-0.59,9.63,0.02,-0.04,0.01,-28.48,35.68,-34.18,N
714714.0,-1.12,-0.6,9.65,0.01,0.03,-0.01,-29.98,36.73,-35.23,N
714727.0,-1.17,-0.58,9.62,-0.01,-0.01,0.06,-29.83,36.58,-38.53,N
714740.0,-1.24,-0.63,9.72,0.02,-0.03,0.02,-28.63,36.58,-35.83,N
714753.0,-1.19,-0.67,9.64,-0.02,-0.01,0.01,-29.68,37.18,-35.68,N
714766.0,-1.19,-0.65,9.69,-0.01,-0.0,0.0,-29.38,36.13,-36.28,N
714779.0,-1.16,-0.62,9.69,-0.04,-0.01,-0.03,-28.78,35.98,-36.43,N
714791.0,-1.15,-0.61,9.69,-0.04,-0.01,-0.01,-29.38,37.33,-35.08,N
714805.0,-1.1,-0.64,9.7,-0.0,0.0,0.02,-28.48,38.68,-35.23,N
714818.0,-1.12,-0.69,9.64,0.04,-0.05,-0.04,-28.03,35.98,-35.68,N
714831.0,-1.16,-0.66,9.72,0.04,-0.02,0.06,-29.23,38.68,-35.23,N
714844.0,-1.14,-0.59,9.71,-0.04,0.03,-0.07,-30.28,36.58,-35.53,N
714857.0,-1.17,-0.63,9.6,-0.01,0.01,-0.02,-27.58,36.73,-36.13,N
714870.0,-1.1,-0.65,9.63,-0.0,-0.01,0.02,-27.58,36.43,-35.68,N
714883.0,-1.13,-0.61,9.57,0.03,0.01,0.02,-29.38,36.58,-35.08,N
714896.0,-1.19,-0.63,9.59,0.01,0.01,0.02,-29.38,36.58,-35.08,N
714909.0,-1.2,-0.59,9.59,-0.03,-0.02,0.0,-29.83,37.78,-35.08,N
714922.0,-1.18,-0.63,9.66,0.03,-0.02,0.01,-29.83,37.78,-35.53,N
714935.0,-1.15,-0.61,9.63,0.02,-0.01,0.03,-29.83,37.78,-35.53,N
714948.0,-1.17,-0.64,9.55,0.03,-0.04,0.06,-30.28,37.03,-36.28,N
714961.0,-1.2,-0.63,9.67,-0.01,-0.0,0.03,-28.48,38.68,-35.23,N
714974.0,-1.18,-0.64,9.64,-0.04,0.02,-0.02,-28.78,36.73,-36.13,N
714987.0,-1.14,-0.65,9.71,-0.03,-0.0,0.02,-28.78,36.73,-36.13,N
715000.0,-1.18,-0.65,9.72,-0.03,0.0,-0.02,-28.78,36.73,-34.48,N
715013.0,-1.17,-0.69,9.67,0.01,-0.02,-0.04,-29.23,35.68,-35.23,N
715026.0,-1.13,-0.68,9.77,0.02,0.04,0.04,-29.23,35.68,-35.23,N
715039.0,-1.13,-0.67,9.69,0.02,0.01,0.02,-28.18,37.03,-35.83,N
715052.0,-1.16,-0.61,9.69,-0.05,0.02,0.03,-29.38,37.33,-37.03,N
715065.0,-1.11,-0.68,9.72,-0.02,0.0,-0.05,-29.38,37.33,-37.03,N
715078.0,-1.15,-0.69,9.72,0.04,-0.04,-0.03,-28.78,36.73,-35.68,N
715091.0,-1.13,-0.65,9.65,-0.03,0.01,-0.03,-29.98,37.18,-36.43,N
715104.0,-1.21,-0.61,9.61,0.0,0.03,-0.02,-28.03,37.93,-36.43,N
715117.0,-1.16,-0.57,9.67,-0.03,0.01,-0.05,-28.03,37.93,-36.43,N
715130.0,-1.17,-0.61,9.71,0.01,0.01,0.09,-28.18,37.33,-35.83,N
715143.0,-1.17,-0.59,9.64,0.03,-0.04,0.05,-28.03,36.73,-34.93,N
715156.0,-1.18,-0.65,9.66,0.02,-0.04,-0.01,-28.03,36.73,-34.93,N
715169.0,-1.19,-0.63,9.65,-0.02,0.04,-0.01,-28.63,38.53,-35.53,N
715182.0,-1.18,-0.65,9.67,-0.05,0.02,0.01,-29.23,37.18,-34.48,N
715195.0,-1.1,-0.72,9.64,-0.03,0.04,-0.03,-28.48,37.93,-36.13,N
715208.0,-1.17,-0.66,9.65,-0.02,0.02,0.03,-29.38,36.58,-34.78,N
715221.0,-1.17,-0.71,9.65,0.02,-0.01,-0.02,-28.63,37.78,-34.78,N
715234.0,-1.1,-0.58,9.7,-0.04,0.02,0.06,-28.78,36.43,-35.68,N
715247.0,-1.17,-0.63,9.65,-0.03,0.02,0.05,-29.38,37.33,-35.08,N
715260.0,-1.16,-0.58,9.67,0.01,-0.01,0.07,-28.48,37.93,-34.93,N
715273.0,-1.11,-0.64,9.65,-0.01,0.01,0.04,-28.78,35.68,-35.23,N
715286.0,-1.13,-0.64,9.64,0.04,-0.01,0.03,-29.23,38.23,-34.48,N
