t,ax,ay,az,gx,gy,gz,mx,my,mz,label
847470.0,0.23,0.81,9.6,-0.01,0.03,0.02,-34.78,31.18,-33.88,U
847483.0,0.2,0.77,9.68,0.02,-0.03,0.01,-34.78,31.18,-33.88,U
847496.0,0.23,0.72,9.78,0.01,-0.02,0.01,-33.88,30.88,-34.78,U
847509.0,0.22,0.84,9.68,0.0,0.0,-0.02,-35.38,31.78,-34.48,U
847522.0,0.19,0.85,9.67,-0.02,-0.01,0.03,-35.38,31.78,-34.48,U
847535.0,0.23,0.8,9.64,-0.01,0.0,-0.0,-35.53,31.63,-32.83,U
847548.0,0.26,0.74,9.63,0.03,0.01,-0.0,-36.13,32.23,-32.53,U
847561.0,0.25,0.77,9.5,0.03,-0.06,0.09,-35.83,31.48,-33.43,U
847574.0,0.23,0.76,9.53,0.03,-0.03,0.02,-34.93,30.73,-34.93,U
847587.0,0.24,0.74,9.38,-0.04,-0.01,-0.0,-36.58,31.78,-34.48,U
847600.0,0.22,0.58,9.5,-0.06,-0.06,0.03,-36.58,31.48,-33.73,U
847613.0,0.14,0.52,9.6,0.0,-0.06,0.01,-35.98,32.83,-34.78,U
847625.0,0.17,0.39,9.88,-0.04,-0.09,0.04,-36.43,31.93,-33.88,U
847639.0,0.13,0.21,10.41,0.07,-0.11,0.16,-35.23,32.38,-34.78,U
847652.0,0.24,0.13,11.28,0.04,-0.03,0.18,-35.23,31.18,-33.88,U
847665.0,0.48,-0.38,12.52,0.04,-0.08,0.24,-34.93,31.03,-35.68,U
847678.0,0.91,-0.65,13.94,0.11,-0.05,0.41,-34.93,31.03,-34.93,U
847691.0,1.3,-0.44,15.18,0.08,0.08,0.55,-36.13,32.23,-34.18,U
847704.0,1.9,0.27,16.08,0.01,0.33,0.69,-35.98,31.18,-34.33,U
847717.0,2.36,1.25,16.2,-0.02,0.85,0.74,-35.98,33.13,-33.88,U
847730.0,2.54,2.02,16.13,-0.05,1.44,0.77,-36.58,31.03,-34.48,U
847743.0,2.49,2.16,15.86,-0.19,2.1,0.63,-36.58,31.03,-34.48,U
847756.0,2.55,2.42,15.85,-0.34,2.72,0.44,-35.23,33.13,-34.33,U
847769.0,1.96,2.17,15.38,-0.57,3.21,0.24,-34.78,32.83,-35.08,U
847782.0,1.42,2.1,13.95,-0.67,3.6,0.12,-34.78,32.83,-35.08,U
847795.0,0.91,2.06,11.78,-0.78,4.1,-0.1,-30.28,32.83,-37.03,U
847808.0,0.47,1.25,10.21,-0.84,4.29,-0.08,-30.28,32.38,-37.03,U
847821.0,-1.18,1.14,8.71,-0.81,4.2,0.09,-30.28,32.38,-37.03,U
847833.0,-1.66,0.99,7.54,-0.76,4.12,0.12,-25.93,34.48,-38.83,U
847847.0,-1.72,0.07,6.34,-0.47,3.98,0.11,-23.54,34.93,-37.18,U
847860.0,-1.81,-0.55,5.42,-0.03,3.84,0.0,-21.89,34.93,-40.62,U
847873.0,-2.46,-0.06,3.87,0.33,3.59,-0.11,-21.89,34.93,-40.62,U
847886.0,-3.14,0.28,2.42,0.52,3.24,-0.23,-19.04,34.93,-40.32,U
847899.0,-3.61,0.04,1.71,0.61,3.01,-0.23,-16.79,34.63,-41.67,U
847912.0,-4.14,0.82,1.06,0.62,2.53,-0.45,-16.79,34.63,-41.67,U
847925.0,-4.94,0.64,0.81,0.48,2.08,-0.49,-15.44,33.13,-40.92,U
847938.0,-5.53,0.17,0.7,0.45,1.61,-0.39,-14.69,32.38,-41.67,U
847951.0,-5.76,0.4,0.88,0.52,1.09,-0.4,-13.64,33.28,-41.82,U
847964.0,-6.11,0.98,0.85,0.66,0.5,-0.34,-13.64,33.28,-41.82,U
847977.0,-6.39,0.72,0.65,0.59,-0.05,-0.19,-11.24,32.53,-42.27,U
847990.0,-6.03,0.92,0.72,0.51,-0.47,-0.37,-10.79,32.23,-41.82,U
848003.0,-5.87,0.59,1.14,0.35,-1.09,-0.35,-10.79,32.23,-41.82,U
848016.0,-5.67,0.51,1.99,0.17,-1.61,-0.3,-12.59,31.18,-42.87,U
848029.0,-5.35,-0.01,2.96,0.06,-2.06,-0.28,-13.49,30.43,-41.67,U
848041.0,-5.06,-0.5,3.36,0.09,-2.39,-0.16,-14.54,30.73,-40.32,U
848055.0,-4.81,-0.7,3.91,0.2,-2.55,-0.09,-16.19,31.78,-40.32,U
848068.0,-4.52,-0.72,4.87,0.3,-2.7,-0.06,-16.94,30.28,-42.57,U
848081.0,-4.32,-0.55,5.88,0.47,-2.82,0.05,-17.69,29.53,-41.52,U
848094.0,-4.0,-0.32,6.45,0.48,-3.0,0.1,-19.34,29.53,-41.07,U
848107.0,-3.7,0.11,6.88,0.37,-3.12,0.08,-19.94,31.63,-39.72,U
848120.0,-3.54,1.02,8.55,0.27,-3.13,0.19,-22.04,31.18,-39.72,U
848133.0,-2.95,1.26,9.88,0.34,-3.11,0.14,-22.64,31.03,-41.07,U
848146.0,-2.68,0.68,9.92,0.47,-3.03,0.19,-24.88,30.88,-39.72,U
848159.0,-2.31,0.33,9.63,0.56,-2.89,0.33,-26.53,31.18,-38.53,U
848172.0,-2.56,0.42,10.12,0.38,-2.78,0.24,-26.38,29.53,-40.32,U
848185.0,1.03,2.55,11.27,0.26,-2.16,-0.16,-28.03,29.53,-37.93,U
848198.0,-0.55,0.76,11.71,0.06,-2.18,0.18,-29.68,30.28,-36.43,U
848211.0,-0.59,1.41,12.81,0.04,-2.26,0.3,-29.38,30.43,-36.58,U
848224.0,-0.52,1.94,13.03,-0.07,-1.99,0.14,-31.63,30.28,-36.88,U
848237.0,0.45,0.77,12.52,0.03,-1.72,0.31,-31.63,30.73,-36.43,U
848250.0,-0.14,2.08,11.27,-0.06,-1.59,-0.04,-31.93,31.93,-36.58,U
848263.0,0.05,1.67,10.56,-0.4,-1.39,-0.18,-31.93,31.93,-36.58,U
848276.0,0.84,0.45,11.05,-0.48,-1.16,0.04,-32.98,29.83,-36.13,U
848289.0,0.82,0.75,12.01,-0.54,-1.04,0.04,-33.28,29.83,-35.23,U
848302.0,0.94,0.37,12.77,-0.49,-0.91,0.12,-33.28,29.83,-35.23,U
848315.0,0.96,-0.08,12.82,-0.3,-0.84,0.1,-34.63,32.53,-36.13,U
848328.0,0.87,0.14,12.39,-0.04,-0.72,0.06,-35.53,31.63,-35.08,U
848341.0,0.74,0.68,11.71,0.12,-0.62,0.07,-34.18,31.03,-34.93,U
848354.0,0.82,1.3,11.31,0.1,-0.5,0.05,-34.93,31.78,-35.23,U
848367.0,0.67,1.58,11.29,-0.03,-0.37,0.01,-35.83,31.78,-32.53,U
848380.0,0.71,1.17,11.53,-0.23,-0.24,0.01,-35.53,31.93,-35.08,U
848393.0,0.7,0.71,11.6,-0.28,-0.16,0.01,-35.53,31.93,-35.08,U
848406.0,0.59,0.29,11.44,-0.23,-0.03,0.01,-35.23,31.93,-34.78,U
848419.0,0.56,0.4,11.09,-0.1,-0.05,-0.01,-34.93,32.53,-33.43,U
848432.0,0.51,0.55,10.79,-0.02,0.1,-0.04,-34.93,32.53,-33.43,U
848445.0,0.45,0.63,10.67,0.02,0.09,-0.01,-35.98,31.63,-35.53,U
848458.0,0.41,0.74,10.42,-0.02,0.12,-0.04,-37.03,31.78,-34.18,U
848471.0,0.33,0.71,10.16,-0.01,0.12,-0.03,-35.53,31.93,-34.78,U
848484.0,0.35,0.55,10.12,0.02,0.08,-0.02,-35.53,31.93,-34.78,U
848497.0,0.39,0.53,9.99,0.03,0.15,0.01,-36.43,33.13,-33.58,U
848510.0,0.43,0.45,9.87,-0.05,0.17,-0.03,-35.98,31.63,-34.33,U
848523.0,0.39,0.56,9.83,-0.04,0.17,-0.04,-35.98,31.63,-34.33,U
848536.0,0.34,0.49,9.77,-0.04,0.17,0.01,-34.18,32.53,-34.18,U
848549.0,0.37,0.54,9.74,0.04,0.1,0.04,-34.78,30.88,-36.28,U
848562.0,0.3,0.54,9.73,0.05,0.1,-0.02,-34.78,30.88,-36.28,U
848575.0,0.32,0.61,9.7,0.07,0.13,0.02,-34.63,32.23,-34.48,U
848588.0,0.31,0.7,9.67,0.01,0.16,-0.05,-36.13,33.28,-35.23,U
848601.0,0.25,0.6,9.63,-0.05,0.13,-0.07,-34.33,33.13,-35.08,U
848614.0,0.07,0.52,9.63,-0.04,0.13,-0.06,-34.33,31.63,-35.08,U
848626.0,0.05,0.31,9.68,-0.01,0.11,-0.02,-36.13,32.23,-34.93,U
848640.0,0.02,0.24,9.68,-0.02,0.05,-0.05,-34.63,32.23,-34.18,U
848653.0,0.03,0.37,9.64,-0.01,0.05,-0.03,-35.38,32.53,-33.43,U
848666.0,0.02,0.54,9.68,0.02,0.01,-0.01,-35.23,32.38,-35.53,U
848679.0,-0.09,0.54,9.63,0.05,0.01,0.07,-35.23,31.18,-34.78,U
848692.0,0.02,0.66,9.68,0.07,-0.01,0.05,-34.63,31.48,-35.23,U
848705.0,0.04,0.76,9.73,0.06,0.01,0.09,-34.63,31.03,-35.23,U
848718.0,0.06,0.69,9.66,0.02,0.05,0.08,-34.78,31.93,-35.53,U
848731.0,0.12,0.64,9.68,0.03,0.03,0.08,-35.23,31.18,-35.08,U
848744.0,0.16,0.71,9.62,0.02,0.08,0.1,-34.63,33.28,-35.68,U
848757.0,0.14,0.7,9.57,0.06,0.04,0.05,-35.23,32.38,-35.08,U
848770.0,0.23,0.75,9.5,0.08,0.05,0.1,-35.23,32.38,-34.33,U
848783.0,0.23,0.71,9.47,0.03,0.05,0.07,-35.23,32.38,-34.33,U
848796.0,0.24,0.64,9.44,-0.0,0.09,0.06,-32.98,32.23,-33.73,U
848809.0,0.25,0.57,9.49,-0.03,0.1,0.02,-34.78,31.63,-35.53,U
848822.0,0.24,0.6,9.52,0.0,0.1,0.05,-34.78,31.63,-35.53,U
848834.0,0.23,0.6,9.51,-0.02,0.09,0.08,-34.78,32.38,-34.33,U
848848.0,0.28,0.61,9.52,0.0,0.14,0.04,-34.63,30.73,-36.88,U
848861.0,0.2,0.76,9.53,-0.05,0.12,-0.01,-35.38,32.23,-36.43,U
848874.0,0.14,0.8,9.51,-0.08,0.09,0.0,-36.13,32.98,-34.93,U
848887.0,0.08,0.72,9.58,-0.04,0.02,-0.02,-34.18,32.23,-34.48,U
848900.0,-0.06,0.59,9.62,-0.04,0.07,-0.04,-34.63,32.23,-34.18,U
848913.0,-0.17,0.57,9.69,-0.03,0.0,-0.03,-34.63,32.23,-34.18,U
848926.0,-0.3,0.57,9.69,-0.07,0.05,-0.03,-34.33,31.63,-33.88,U
848939.0,-0.29,0.57,9.74,-0.08,0.04,0.08,-34.63,31.03,-34.48,U
848952.0,-0.29,0.57,9.84,-0.05,-0.02,-0.0,-34.63,31.03,-34.48,U
848965.0,-0.36,0.45,9.83,-0.08,0.05,-0.05,-34.63,32.53,-35.23,U
848978.0,-0.24,0.53,9.88,-0.07,0.03,-0.03,-35.83,32.53,-34.18,U
848991.0,-0.24,0.59,9.87,-0.06,0.04,-0.02,-33.28,32.23,-34.93,U
849004.0,-0.24,0.68,9.97,-0.03,0.05,-0.04,-33.28,32.23,-34.93,U
849017.0,-0.25,0.67,9.92,-0.02,0.06,-0.03,-33.73,31.48,-34.48,U
849030.0,-0.22,0.54,9.89,-0.01,0.03,0.01,-34.18,31.03,-35.68,U
849042.0,-0.26,0.56,9.82,-0.03,0.08,0.01,-34.18,31.03,-35.68,U
849056.0,-0.23,0.53,9.85,-0.06,0.1,0.01,-32.98,33.28,-35.68,U
849069.0,-0.29,0.53,9.76,-0.03,0.1,-0.01,-35.38,31.78,-36.13,U
849082.0,-0.33,0.58,9.68,-0.07,0.11,0.0,-35.38,31.78,-36.13,U
849095.0,-0.39,0.48,9.58,-0.02,0.08,0.04,-33.88,33.13,-35.53,U
849108.0,-0.37,0.49,9.53,0.02,0.03,0.05,-34.33,31.93,-35.08,U
849121.0,-0.43,0.51,9.54,-0.07,0.09,0.06,-35.83,33.28,-36.13,U
849134.0,-0.49,0.38,9.51,-0.04,-0.02,0.1,-32.53,32.53,-35.23,U
849147.0,-0.42,0.3,9.63,-0.0,0.0,0.13,-33.28,32.98,-36.88,U
849160.0,-0.38,0.23,9.58,0.04,0.01,0.17,-34.93,32.98,-34.48,U
849173.0,-0.25,0.32,9.6,0.02,-0.04,0.12,-34.78,31.93,-33.88,U
849186.0,-0.1,0.32,9.66,0.05,-0.05,0.2,-35.53,32.83,-35.53,U
849199.0,0.08,0.45,9.82,0.05,-0.04,0.17,-33.88,32.38,-35.08,U
849212.0,0.16,0.55,9.84,0.09,-0.07,0.16,-33.13,33.58,-35.08,U
849225.0,0.28,0.57,9.9,0.08,-0.09,0.14,-33.88,32.38,-35.53,U
849238.0,0.31,0.53,9.91,0.07,-0.01,0.12,-32.38,32.38,-34.78,U
849250.0,0.29,0.57,9.88,0.07,-0.04,0.12,-33.58,33.13,-36.28,U
849264.0,0.29,0.6,9.93,0.04,0.02,0.05,-36.43,31.93,-36.58,U
849277.0,0.2,0.62,9.86,0.0,0.04,0.05,-34.18,32.98,-33.73,U
849290.0,0.22,0.57,9.8,0.02,0.06,0.07,-33.88,33.58,-34.78,U
849303.0,0.14,0.71,9.75,0.02,0.06,-0.03,-34.18,33.28,-36.13,U
849316.0,0.11,0.69,9.69,-0.02,0.07,0.02,-35.53,31.63,-35.53,U
849329.0,0.05,0.84,9.7,0.01,0.08,-0.05,-34.93,31.78,-35.68,U
849342.0,0.01,0.71,9.67,0.05,0.04,0.01,-34.33,33.58,-35.08,U
849355.0,0.02,0.79,9.63,0.05,0.06,0.02,-34.63,33.28,-35.23,U
849368.0,-0.05,0.8,9.63,0.05,0.02,-0.03,-34.63,32.98,-34.48,U
849381.0,-0.13,0.73,9.55,0.03,0.05,-0.08,-34.18,32.53,-34.18,U
849394.0,-0.13,0.67,9.61,0.01,0.03,-0.13,-35.53,31.18,-35.08,U
849407.0,-0.24,0.62,9.51,-0.02,0.08,-0.06,-34.18,31.78,-36.43,U
849420.0,-0.33,0.63,9.49,-0.02,-0.01,-0.1,-33.73,31.03,-36.13,U
849433.0,-0.36,0.55,9.48,0.04,0.03,-0.07,-33.73,31.03,-36.13,U
849446.0,-0.36,0.58,9.46,-0.03,0.02,-0.1,-33.13,31.93,-35.83,U
849458.0,-0.46,0.52,9.53,-0.05,0.01,-0.08,-35.38,32.53,-34.93,U
849472.0,-0.47,0.37,9.58,0.02,-0.03,-0.06,-35.38,32.53,-34.93,U
849485.0,-0.42,0.33,9.72,0.04,-0.05,-0.07,-34.63,31.78,-35.23,U
849498.0,-0.45,0.4,9.75,0.04,-0.05,-0.01,-34.63,32.23,-36.13,U
849511.0,-0.43,0.44,9.72,0.02,-0.07,-0.05,-34.93,31.48,-34.93,U
849524.0,-0.44,0.43,9.81,-0.04,0.04,-0.07,-34.63,32.98,-36.88,U
849537.0,-0.35,0.4,9.84,-0.04,-0.02,0.04,-35.38,32.53,-35.23,U
849550.0,-0.32,0.38,9.83,-0.0,0.02,0.04,-33.73,31.78,-35.23,U
849563.0,-0.27,0.44,9.82,0.02,-0.03,0.03,-33.73,31.78,-35.23,U
849576.0,-0.26,0.47,9.78,0.06,0.03,0.05,-34.93,33.28,-34.93,U
849589.0,-0.23,0.55,9.75,0.02,0.06,0.01,-35.23,31.18,-35.53,U
849602.0,-0.21,0.57,9.73,-0.02,0.04,0.03,-35.23,31.18,-35.53,U
849615.0,-0.25,0.61,9.67,-0.02,0.01,0.07,-32.08,33.73,-34.93,U
849628.0,-0.19,0.57,9.67,-0.07,0.04,0.03,-34.63,32.53,-34.93,U
849641.0,-0.17,0.56,9.7,-0.03,0.02,0.0,-34.33,32.83,-35.08,U
849654.0,-0.14,0.63,9.74,-0.03,0.02,0.04,-34.33,32.83,-35.08,U
849666.0,-0.07,0.69,9.76,-0.03,0.02,0.01,-35.83,32.53,-36.13,U
849680.0,-0.03,0.73,9.74,0.0,-0.01,-0.01,-33.73,32.53,-36.43,U
849693.0,-0.04,0.8,9.75,0.01,0.0,0.02,-33.73,32.53,-36.43,U
849706.0,-0.02,0.77,9.8,0.01,-0.03,-0.0,-35.23,33.13,-35.53,U
849719.0,-0.08,0.77,9.74,0.02,0.01,-0.0,-33.88,32.38,-35.53,U
849732.0,-0.07,0.77,9.68,-0.02,0.0,-0.03,-33.28,32.53,-36.43,U
849745.0,-0.26,0.74,9.61,-0.02,0.04,-0.03,-34.33,31.63,-34.33,U
849758.0,-0.2,0.67,9.59,0.04,-0.02,-0.03,-34.78,31.18,-35.08,U
849771.0,-0.27,0.62,9.7,0.05,-0.06,-0.03,-33.58,31.93,-34.78,U
849784.0,-0.24,0.55,9.68,-0.01,-0.02,-0.03,-33.88,31.63,-35.53,U
849797.0,-0.25,0.5,9.7,0.07,-0.11,-0.03,-34.78,33.88,-34.78,U
849810.0,-0.15,0.55,9.73,0.04,-0.04,0.0,-34.33,31.93,-36.28,U
849823.0,-0.15,0.58,9.74,0.06,-0.08,-0.03,-34.18,31.48,-35.68,U
849836.0,-0.04,0.58,9.67,-0.04,-0.02,-0.08,-35.53,32.83,-33.58,U
849849.0,-0.15,0.56,9.68,-0.03,0.05,-0.06,-32.08,31.03,-35.68,U
849862.0,-0.18,0.59,9.72,-0.03,0.07,-0.04,-34.18,30.28,-34.48,U
849875.0,-0.17,0.54,9.65,-0.03,0.05,-0.07,-34.33,31.93,-35.08,U
849888.0,-0.25,0.64,9.62,-0.01,0.06,0.02,-33.58,31.63,-34.33,U
849901.0,-0.34,0.62,9.6,-0.02,-0.02,-0.03,-34.33,31.93,-35.53,U
849914.0,-0.31,0.53,9.58,0.01,0.0,-0.03,-33.88,33.13,-35.08,U
849927.0,-0.34,0.62,9.56,0.0,0.01,-0.05,-34.18,31.48,-34.48,U
849940.0,-0.3,0.59,9.57,-0.03,0.01,-0.07,-34.93,31.03,-35.23,U
849953.0,-0.36,0.6,9.57,0.07,-0.0,-0.04,-34.93,31.03,-35.23,U
849966.0,-0.36,0.55,9.53,-0.03,-0.02,-0.03,-34.18,32.23,-35.68,U
849979.0,-0.33,0.59,9.57,-0.03,0.02,0.01,-34.18,31.48,-36.43,U
849992.0,-0.35,0.57,9.81,-0.03,0.02,-0.02,-34.18,31.48,-36.43,U
850005.0,-0.33,0.41,9.87,0.01,-0.02,0.01,-32.98,31.03,-35.23,U
850018.0,-0.33,0.45,9.86,0.01,-0.03,0.03,-35.83,31.78,-35.68,U
850031.0,-0.2,0.49,9.86,0.03,-0.05,-0.04,-35.83,31.78,-35.68,U
850044.0,-0.19,0.43,9.88,-0.03,0.04,-0.04,-35.53,31.18,-34.78,U
850057.0,-0.23,0.5,9.86,-0.03,0.08,0.03,-34.63,32.23,-35.23,U
850070.0,-0.17,0.45,9.83,-0.04,0.03,0.01,-34.33,32.38,-35.53,U
850083.0,-0.22,0.35,9.85,-0.02,0.08,0.04,-34.33,32.38,-35.53,U
850096.0,-0.12,0.44,9.82,-0.0,0.01,0.03,-33.73,31.03,-34.48,U
850109.0,-0.15,0.45,9.7,-0.03,0.06,-0.06,-33.88,31.18,-35.53,U
850122.0,-0.11,0.49,9.72,0.01,0.05,-0.0,-33.88,31.18,-35.53,U
850135.0,-0.05,0.42,9.69,-0.0,-0.0,0.05,-33.73,32.23,-35.68,U
850148.0,-0.18,0.47,9.63,0.04,-0.03,-0.02,-35.23,32.38,-35.08,U
850161.0,-0.24,0.5,9.65,0.04,0.01,0.01,-34.18,32.23,-35.23,U
850174.0,-0.3,0.67,9.58,-0.02,0.03,-0.01,-34.18,32.23,-35.23,U
850187.0,-0.35,0.71,9.68,-0.02,0.01,-0.03,-33.73,31.78,-36.13,U
850200.0,-0.34,0.61,9.71,-0.04,-0.0,-0.05,-33.28,31.48,-36.13,U
850213.0,-0.35,0.63,9.72,0.01,-0.04,0.04,-33.28,31.48,-36.13,U
850226.0,-0.27,0.67,9.76,0.03,-0.03,0.03,-34.33,31.93,-36.28,U
850239.0,-0.21,0.69,9.75,0.01,-0.02,-0.06,-34.93,32.23,-35.68,U
850251.0,-0.3,0.63,9.8,0.04,-0.05,0.03,-35.83,31.03,-35.68,U
850265.0,-0.34,0.54,9.84,0.01,-0.02,0.02,-33.58,31.63,-36.28,U
850278.0,-0.31,0.64,9.85,0.05,-0.03,0.05,-33.73,33.73,-34.93,U
850291.0,-0.46,0.57,9.83,0.04,0.01,0.08,-34.33,31.93,-34.78,U
850304.0,-0.41,0.57,9.81,-0.03,0.05,-0.01,-33.73,31.03,-36.88,U
850317.0,-0.36,0.58,9.83,0.01,0.05,0.05,-34.63,32.53,-36.13,U
850330.0,-0.36,0.65,9.78,0.02,0.04,0.07,-34.93,31.78,-36.13,U
850343.0,-0.35,0.66,9.69,0.07,-0.0,0.03,-33.73,32.23,-35.23,U
850356.0,-0.29,0.79,9.65,0.06,-0.01,0.0,-33.58,31.18,-35.08,U
850369.0,-0.28,0.72,9.66,0.05,0.01,0.01,-34.78,31.93,-34.78,U
850382.0,-0.32,0.76,9.59,0.02,0.07,0.03,-33.73,33.28,-35.68,U
850395.0,-0.3,0.75,9.58,-0.01,0.07,0.0,-34.63,31.78,-35.68,U
850408.0,-0.15,0.66,9.56,-0.04,0.04,0.03,-33.73,31.03,-35.68,U
850421.0,-0.15,0.73,9.54,0.04,0.04,0.0,-34.93,32.98,-34.93,U
850434.0,-0.18,0.61,9.59,0.06,0.02,0.02,-34.63,33.73,-34.93,U
850447.0,-0.15,0.61,9.56,-0.02,0.04,-0.05,-33.58,31.93,-34.78,U
850459.0,-0.24,0.62,9.52,-0.01,0.04,0.04,-34.78,30.13,-35.53,U
850473.0,-0.26,0.63,9.41,-0.05,-0.01,-0.02,-34.78,30.13,-35.53,U
850486.0,-0.27,0.55,9.47,0.0,-0.05,0.04,-33.73,31.48,-36.13,U
850499.0,-0.32,0.49,9.4,0.0,-0.03,-0.02,-32.68,31.18,-36.58,U
850512.0,-0.26,0.62,9.48,-0.01,-0.01,-0.02,-32.68,31.18,-36.58,U
850525.0,-0.23,0.68,9.37,-0.04,-0.0,-0.05,-33.73,31.48,-36.13,U
850538.0,-0.31,0.74,9.4,-0.05,0.01,-0.04,-35.23,31.18,-36.28,U
850551.0,-0.37,0.66,9.46,-0.03,-0.06,-0.03,-35.23,31.18,-36.28,U
850564.0,-0.4,0.55,9.51,-0.05,-0.04,-0.0,-34.18,32.53,-34.93,U
850577.0,-0.46,0.61,9.44,-0.03,-0.06,0.01,-35.53,31.93,-34.33,U
850590.0,-0.53,0.57,9.57,-0.07,-0.03,-0.05,-33.28,31.03,-34.93,U
850603.0,-0.38,0.5,9.63,-0.0,-0.06,0.01,-33.28,31.03,-34.93,U
850616.0,-0.34,0.47,9.74,-0.04,-0.07,0.02,-33.73,33.28,-36.13,U
850629.0,-0.23,0.47,9.86,-0.1,-0.02,-0.07,-34.93,32.23,-35.68,U
850642.0,-0.15,0.48,9.89,-0.04,-0.05,-0.05,-34.93,32.23,-35.68,U
850655.0,-0.08,0.27,9.98,-0.03,-0.0,-0.08,-33.58,32.38,-35.83,U
850667.0,-0.09,0.2,10.03,-0.03,-0.04,-0.04,-33.13,31.93,-35.53,U
850681.0,-0.08,0.29,10.1,-0.01,-0.08,-0.0,-34.18,31.03,-35.23,U
850694.0,-0.08,0.38,10.03,0.02,-0.04,0.07,-34.18,31.03,-35.23,U
850707.0,-0.16,0.49,9.98,0.0,-0.04,0.0,-32.68,31.18,-37.03,U
850720.0,-0.14,0.5,9.99,-0.0,-0.01,0.04,-33.73,32.98,-34.93,U
850733.0,-0.21,0.48,9.97,-0.04,-0.03,-0.02,-33.73,32.98,-34.93,U
850746.0,-0.14,0.64,9.96,-0.05,0.01,-0.02,-33.58,31.93,-37.03,U
850759.0,-0.21,0.61,9.9,0.06,-0.02,-0.01,-33.58,33.58,-35.83,U
850772.0,-0.29,0.67,9.82,-0.0,0.04,0.03,-33.73,31.78,-35.68,U
850785.0,-0.21,0.83,9.74,0.02,-0.01,0.04,-34.33,32.38,-34.78,U
850798.0,-0.28,0.81,9.64,-0.0,-0.02,0.02,-34.33,31.93,-35.83,U
850811.0,-0.32,0.81,9.76,0.04,-0.04,0.04,-35.38,31.78,-34.93,U
850824.0,-0.28,0.82,9.76,0.04,-0.04,0.03,-35.23,33.13,-34.33,U
850837.0,-0.24,0.68,9.76,0.03,0.0,0.02,-35.23,32.83,-36.28,U
850850.0,-0.16,0.69,9.74,0.02,0.02,0.02,-33.88,31.63,-35.83,U
850863.0,-0.11,0.63,9.74,0.01,0.01,-0.02,-33.73,32.53,-36.88,U
850875.0,-0.15,0.5,9.74,-0.0,0.01,-0.06,-32.38,31.63,-36.28,U
850889.0,-0.13,0.42,9.74,0.04,-0.07,-0.07,-32.98,31.78,-36.43,U
850902.0,-0.2,0.33,9.75,0.06,-0.04,-0.02,-33.88,32.83,-35.08,U
850915.0,-0.19,0.35,9.75,0.04,-0.04,0.0,-34.18,32.98,-35.23,U
850928.0,-0.18,0.39,9.74,0.02,0.03,-0.07,-34.33,31.63,-35.53,U
850941.0,-0.27,0.52,9.67,0.07,-0.06,-0.01,-33.28,31.78,-36.13,U
850954.0,-0.27,0.57,9.61,0.05,-0.01,0.02,-34.18,32.53,-36.13,U
850967.0,-0.31,0.61,9.63,-0.02,0.0,-0.04,-34.18,31.48,-35.23,U
850980.0,-0.32,0.56,9.7,-0.02,0.03,-0.05,-35.23,32.38,-35.08,U
850993.0,-0.23,0.52,9.72,0.0,0.01,-0.06,-35.23,32.38,-35.08,U
851006.0,-0.28,0.49,9.67,0.02,-0.03,0.05,-34.63,32.23,-35.68,U
851019.0,-0.28,0.57,9.68,0.04,-0.05,0.04,-35.53,32.83,-35.53,U
851032.0,-0.23,0.55,9.67,0.0,-0.03,0.01,-35.53,32.83,-35.53,U
851045.0,-0.23,0.46,9.63,-0.04,-0.01,0.01,-33.88,31.93,-35.83,U
851058.0,-0.21,0.46,9.65,-0.03,0.04,0.04,-35.23,32.83,-35.08,U
851071.0,-0.17,0.41,9.67,-0.0,0.04,0.01,-35.23,32.83,-35.08,U
851083.0,-0.14,0.44,9.66,0.0,-0.02,0.01,-34.63,32.98,-36.88,U
851097.0,-0.11,0.44,9.63,0.05,-0.03,0.07,-33.58,31.18,-37.03,U
851110.0,-0.11,0.53,9.63,-0.01,0.01,0.06,-35.23,31.63,-34.78,U
851123.0,-0.13,0.59,9.66,0.02,-0.02,0.0,-35.23,31.63,-34.78,U
851136.0,-0.18,0.6,9.72,0.02,-0.06,0.03,-34.18,32.23,-36.13,U
851149.0,-0.21,0.54,9.69,-0.03,-0.07,0.01,-34.18,31.48,-35.68,U
851162.0,-0.2,0.6,9.76,0.02,-0.08,0.06,-34.18,31.48,-35.68,U
851175.0,-0.21,0.63,9.76,-0.01,0.01,0.01,-35.83,31.03,-36.43,U
851188.0,-0.23,0.61,9.74,-0.05,0.01,0.03,-32.98,31.48,-36.13,U
851201.0,-0.17,0.61,9.72,-0.04,-0.04,0.02,-34.18,32.98,-34.48,U
851214.0,-0.19,0.62,9.79,0.04,-0.02,0.04,-34.18,32.98,-34.48,U
851227.0,-0.16,0.55,9.79,0.05,-0.03,0.02,-33.88,31.93,-35.83,U
851240.0,-0.14,0.61,9.88,0.05,-0.07,0.05,-34.33,32.38,-35.53,U
851253.0,-0.16,0.65,9.86,0.01,-0.01,0.04,-34.33,32.38,-35.53,U
851266.0,-0.11,0.72,9.83,0.05,-0.05,0.06,-33.13,30.43,-35.08,U
851279.0,-0.08,0.69,9.77,0.03,-0.03,0.01,-35.23,31.18,-35.53,U
851291.0,-0.09,0.7,9.77,0.02,-0.03,0.03,-35.23,31.18,-35.53,U
851305.0,-0.12,0.67,9.74,0.0,0.05,-0.0,-34.33,33.58,-35.83,U
