t,ax,ay,az,gx,gy,gz,mx,my,mz,label
966563.0,-0.53,0.35,9.73,-0.01,0.02,-0.02,-33.13,29.38,-37.03,L
966576.0,-0.54,0.4,9.71,0.02,0.02,-0.02,-32.98,29.83,-36.13,L
966589.0,-0.57,0.46,9.61,0.06,-0.02,-0.0,-33.58,29.38,-35.53,L
966602.0,-0.58,0.44,9.66,0.0,-0.01,0.01,-33.58,31.18,-36.58,L
966615.0,-0.59,0.45,9.69,0.01,0.03,-0.0,-33.58,30.43,-36.28,L
966628.0,-0.64,0.38,9.61,-0.01,0.03,-0.03,-33.28,29.08,-35.68,L
966641.0,-0.63,0.41,9.62,-0.04,0.04,-0.01,-31.93,29.68,-34.78,L
966654.0,-0.6,0.37,9.72,-0.01,0.03,0.01,-33.28,29.83,-37.18,L
966666.0,-0.59,0.35,9.73,0.01,-0.04,0.01,-32.68,31.93,-35.83,L
966680.0,-0.59,0.32,9.8,0.01,-0.05,0.0,-32.53,30.28,-36.13,L
966693.0,-0.56,0.4,9.76,-0.02,0.03,-0.02,-32.53,31.03,-35.68,L
966706.0,-0.48,0.39,9.84,-0.02,0.01,0.04,-34.63,30.28,-35.23,L
966719.0,-0.5,0.4,9.74,0.03,-0.02,0.02,-33.73,29.83,-36.43,L
966732.0,-0.48,0.44,9.74,0.01,0.02,-0.02,-32.68,29.38,-36.28,L
966745.0,-0.45,0.47,9.68,0.03,-0.0,0.05,-33.88,30.13,-35.08,L
966758.0,-0.53,0.43,9.76,-0.01,0.04,0.01,-33.28,29.83,-36.43,L
966771.0,-0.41,0.35,9.74,-0.06,0.03,0.01,-34.18,29.53,-35.23,L
966784.0,-0.48,0.41,9.64,-0.0,0.03,0.02,-35.23,30.88,-35.53,L
966797.0,-0.51,0.45,9.63,0.05,0.0,0.0,-33.58,30.13,-38.23,L
966810.0,-0.59,0.48,9.65,0.02,-0.01,0.01,-33.58,30.13,-38.23,L
966823.0,-0.58,0.41,9.65,-0.0,-0.01,0.01,-35.23,29.38,-37.48,L
966836.0,-0.58,0.44,9.7,-0.05,-0.02,0.02,-33.88,30.88,-37.03,L
966849.0,-0.63,0.42,9.66,0.03,-0.03,0.07,-33.88,30.88,-37.03,L
966862.0,-0.52,0.47,9.63,0.04,-0.01,-0.05,-32.68,30.13,-35.83,L
966875.0,-0.58,0.43,9.69,0.03,-0.04,-0.05,-33.28,31.48,-35.23,L
966888.0,-0.58,0.39,9.77,-0.01,0.03,-0.07,-32.08,28.78,-36.13,L
966901.0,-0.58,0.35,9.73,-0.01,-0.01,-0.03,-32.08,28.78,-36.13,L
966914.0,-0.59,0.34,9.69,-0.02,0.05,-0.03,-34.18,30.73,-35.68,L
966927.0,-0.55,0.33,9.8,0.03,-0.04,0.0,-33.73,29.53,-36.43,L
966940.0,-0.6,0.32,9.71,0.01,-0.01,0.01,-33.73,29.53,-36.43,L
966953.0,-0.61,0.38,9.72,0.04,-0.02,0.04,-31.33,29.83,-36.43,L
