t,ax,ay,az,gx,gy,gz,mx,my,mz,w,nx,ny,nz,yaw,pitch,roll
12444233.0,4.57,-2.7,-8.7,0.01,0.0,-0.01,-110.4,-133.35,-99.3,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444259.0,4.45,-2.71,-8.69,0.01,-0.01,-0.02,-109.5,-132.45,-99.15,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444285.0,4.54,-2.73,-8.7,-0.01,0.01,-0.0,-111.3,-133.95,-98.85,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444311.0,4.37,-2.76,-8.79,0.02,-0.03,0.01,-110.4,-133.65,-99.3,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444336.0,4.53,-2.85,-8.69,0.01,-0.0,-0.0,-109.5,-132.45,-98.85,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444363.0,4.39,-2.78,-8.63,-0.01,-0.01,0.0,-110.4,-133.35,-99.75,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444389.0,4.45,-2.76,-8.6,-0.01,0.03,-0.03,-108.6,-132.9,-98.7,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444415.0,4.45,-2.61,-8.61,-0.04,-0.02,-0.01,-108.6,-131.85,-99.3,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444441.0,4.45,-2.73,-8.5,0.0,0.02,-0.01,-111.45,-133.65,-99.3,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444467.0,4.69,-2.74,-8.46,-0.01,0.0,-0.02,-109.95,-134.1,-100.05,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444493.0,4.54,-2.76,-8.59,0.01,0.02,-0.03,-111.6,-132.45,-98.85,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444519.0,4.61,-2.64,-8.59,-0.01,-0.01,-0.01,-110.25,-133.5,-99.9,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444544.0,4.59,-2.75,-8.57,-0.02,0.02,-0.01,-109.95,-133.65,-100.5,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444571.0,4.49,-2.85,-8.7,-0.02,0.01,0.03,-109.5,-133.95,-100.2,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444597.0,4.52,-2.8,-8.67,0.0,-0.01,-0.03,-111.75,-134.4,-99.75,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444623.0,4.44,-2.73,-8.62,-0.03,-0.01,0.03,-110.85,-131.7,-98.85,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444649.0,4.55,-2.62,-8.57,-0.03,-0.0,0.01,-110.4,-134.1,-100.05,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444675.0,4.45,-2.66,-8.56,0.0,0.02,0.04,-109.05,-133.2,-99.6,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444701.0,4.48,-2.7,-8.71,-0.01,-0.01,-0.01,-110.55,-133.2,-98.55,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444727.0,4.52,-2.6,-8.68,0.01,0.03,0.01,-108.6,-132.6,-99.0,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444752.0,4.53,-2.68,-8.64,-0.01,-0.04,0.03,-108.9,-133.35,-98.7,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444779.0,4.62,-2.83,-8.63,0.01,-0.03,0.01,-110.85,-134.25,-100.2,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444805.0,4.4,-2.61,-8.66,0.01,0.03,0.03,-109.95,-134.4,-98.25,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444831.0,4.48,-2.61,-8.66,0.0,0.02,-0.03,-109.5,-133.95,-99.6,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444857.0,4.41,-2.75,-8.63,-0.02,0.04,-0.04,-109.8,-133.5,-99.6,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444883.0,4.48,-2.68,-8.48,0.0,0.03,0.01,-109.65,-133.65,-100.8,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444909.0,4.44,-2.59,-8.57,-0.0,0.02,0.01,-109.05,-134.25,-100.2,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444935.0,4.39,-2.69,-8.58,0.0,0.02,-0.03,-110.25,-134.25,-98.55,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12444960.0,4.57,-2.69,-8.6,0.01,-0.01,-0.05,-110.4,-134.4,-100.05,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12444987.0,4.44,-2.68,-8.65,-0.02,-0.01,-0.01,-111.3,-133.95,-99.9,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12445013.0,4.45,-2.72,-8.88,-0.03,0.04,-0.01,-109.65,-134.85,-99.0,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12445039.0,4.52,-2.8,-8.64,0.03,0.05,-0.05,-109.8,-133.95,-99.15,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445065.0,4.6,-2.64,-8.63,-0.04,-0.0,-0.0,-110.55,-132.0,-99.6,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12445091.0,4.7,-2.75,-8.77,-0.03,-0.0,0.01,-111.15,-133.65,-99.3,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12445117.0,4.61,-2.74,-8.67,-0.01,-0.02,-0.03,-109.8,-134.25,-97.5,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12445143.0,4.49,-2.71,-8.65,-0.0,0.05,-0.03,-110.85,-133.95,-99.6,-0.14,-0.49,0.83,-0.24,-2.148837240073048,-0.45074521922969646,-2.8440509595848518
12445168.0,4.44,-2.83,-8.62,-0.05,0.07,0.01,-108.75,-133.5,-99.15,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445195.0,4.46,-2.75,-8.69,-0.01,0.0,-0.05,-109.8,-133.5,-98.85,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445221.0,4.42,-2.64,-8.54,-0.03,0.02,-0.02,-110.85,-132.75,-100.95,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445247.0,4.37,-2.62,-8.58,0.0,0.03,-0.0,-109.65,-133.65,-99.75,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445273.0,4.53,-2.69,-8.59,-0.01,0.03,-0.02,-109.65,-134.1,-98.7,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445299.0,4.55,-2.66,-8.69,0.01,0.0,-0.04,-111.45,-133.35,-99.0,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445325.0,4.57,-2.61,-8.48,0.01,0.06,-0.05,-111.6,-133.2,-99.9,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445351.0,4.64,-2.76,-8.53,-0.02,0.04,0.0,-110.7,-134.1,-99.0,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445376.0,4.47,-2.69,-8.6,0.01,0.03,-0.05,-109.95,-132.9,-99.75,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445403.0,4.54,-2.51,-8.44,0.0,0.02,0.02,-109.05,-134.7,-99.6,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445429.0,4.57,-2.6,-8.67,0.02,0.01,-0.03,-109.65,-132.9,-98.7,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445455.0,4.61,-2.57,-8.64,0.03,0.0,-0.01,-110.4,-134.4,-98.7,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445481.0,4.67,-2.62,-8.79,0.05,0.05,0.03,-110.25,-133.2,-99.6,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445507.0,4.56,-2.73,-8.81,0.03,0.02,0.02,-109.8,-133.5,-99.9,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445533.0,4.6,-2.74,-8.6,0.01,0.04,0.0,-110.25,-134.25,-99.15,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445559.0,4.66,-2.73,-8.7,-0.01,0.02,-0.02,-110.4,-132.15,-99.0,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445584.0,4.56,-2.64,-8.64,0.01,-0.01,0.01,-109.95,-135.15,-99.0,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445611.0,4.56,-2.63,-8.67,0.0,0.01,-0.04,-109.95,-134.85,-99.0,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445637.0,4.57,-2.67,-8.52,-0.01,0.0,0.04,-109.65,-133.35,-98.25,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445663.0,4.55,-2.52,-8.52,0.0,0.02,0.01,-110.25,-133.95,-98.55,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445689.0,4.55,-2.69,-8.56,0.0,-0.03,-0.01,-109.5,-133.5,-99.15,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445715.0,4.61,-2.61,-8.6,-0.03,-0.05,-0.03,-110.25,-134.25,-99.6,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445741.0,4.56,-2.82,-8.6,-0.01,0.04,-0.02,-109.95,-133.35,-99.3,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445767.0,4.54,-2.71,-8.56,-0.01,0.02,-0.03,-110.55,-134.25,-99.15,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445792.0,4.51,-2.72,-8.6,-0.0,-0.01,-0.07,-109.95,-133.35,-98.7,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445819.0,4.35,-2.64,-8.4,-0.05,0.02,-0.02,-110.55,-133.5,-99.6,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445845.0,4.63,-2.73,-8.46,-0.0,-0.02,-0.0,-110.4,-134.85,-99.75,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445871.0,4.46,-2.6,-8.52,0.0,-0.03,0.01,-109.95,-133.65,-100.5,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445897.0,4.56,-2.61,-8.62,-0.01,0.02,0.02,-109.65,-132.9,-98.7,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445923.0,4.54,-2.77,-8.67,-0.0,0.0,-0.0,-110.55,-133.5,-98.55,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445949.0,4.57,-2.68,-8.52,-0.04,-0.01,-0.01,-110.25,-132.45,-98.85,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12445975.0,4.58,-2.7,-8.68,0.02,0.02,-0.03,-109.8,-134.7,-98.1,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12446000.0,4.63,-2.68,-8.5,0.0,0.01,0.02,-112.2,-133.65,-99.75,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12446027.0,4.57,-2.6,-8.54,-0.0,-0.03,-0.02,-110.7,-132.6,-99.0,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
12446053.0,4.59,-2.71,-8.76,-0.0,0.03,-0.03,-110.25,-133.5,-99.15,-0.14,-0.49,0.82,-0.24,-2.1391494182476287,-0.44824402816524883,-2.843766867595912
