t,ax,ay,az,gx,gy,gz,mx,my,mz,label,gyro svd,gyro svd reversed,gyro svd reversed abs,gyro svd abs
912782.0,0.68,1.75,9.68,-0.01,-0.0,-0.03,-40.02,25.48,-31.93,N,0.00788787466497347,-0.005314130394758813,0.005314130394758813,0.00788787466497347
912795.0,0.68,1.78,9.63,-0.05,-0.04,-0.05,-40.02,25.48,-31.93,N,-0.02071414711197274,-0.02858082929447475,0.02858082929447475,0.02071414711197274
912808.0,0.7,1.74,9.68,-0.06,-0.05,0.0,-38.83,25.93,-31.63,N,-0.03590358429211399,-0.04603378664042236,0.04603378664042236,0.03590358429211399
912821.0,0.68,1.81,9.63,-0.02,-0.1,-0.0,-38.83,25.48,-31.18,N,-0.09186006720980702,0.0073767017342730576,0.0073767017342730576,0.09186006720980702
912833.0,0.71,1.75,9.62,0.01,-0.07,0.06,-38.83,25.48,-31.18,N,-0.0769858586610194,0.008265128025941199,0.008265128025941199,0.0769858586610194
912847.0,0.7,1.83,9.61,-0.02,-0.03,-0.01,-39.28,25.48,-31.18,N,-0.022357080125576335,-0.013014138753365776,0.013014138753365776,0.022357080125576335
912860.0,0.67,1.78,9.6,-0.04,-0.02,0.01,-39.42,25.63,-32.53,N,-0.011882378670462592,0.055404477739849974,0.055404477739849974,0.011882378670462592
912873.0,0.62,1.66,9.6,-0.02,-0.03,0.01,-38.83,25.18,-31.93,N,-0.02528032802954168,-0.015788831849872557,0.015788831849872557,0.02528032802954168
912886.0,0.73,1.72,9.5,0.01,-0.06,-0.02,-38.68,25.33,-31.78,N,-0.05557267231197972,0.013419141841550547,0.013419141841550547,0.05557267231197972
912899.0,0.75,1.73,9.47,0.01,-0.05,0.02,-38.23,24.58,-32.53,N,-0.05169897338673213,0.03540552585090474,0.03540552585090474,0.05169897338673213
912912.0,0.81,1.68,9.53,-0.01,-0.06,-0.02,-41.52,26.53,-32.23,N,-0.05189491768607892,0.06092110967870117,0.06092110967870117,0.05189491768607892
912925.0,0.8,1.62,9.53,-0.06,-0.02,0.04,-38.83,25.48,-31.18,N,-0.012589495900509812,0.0005323654131718737,0.0005323654131718737,0.012589495900509812
912938.0,0.77,1.64,9.51,0.01,-0.01,-0.01,-38.53,26.23,-31.18,N,-0.00843332259807096,-0.050418658496370374,0.050418658496370374,0.00843332259807096
912951.0,0.84,1.66,9.57,0.01,-0.03,-0.01,-39.13,25.63,-31.78,N,-0.02787371206442753,0.03412521096054299,0.03412521096054299,0.02787371206442753
912964.0,0.89,1.83,9.56,0.07,-0.08,0.03,-39.72,25.93,-32.83,N,-0.09335444541595206,0.0366712055035406,0.0366712055035406,0.09335444541595206
912977.0,0.95,1.84,9.59,-0.04,0.01,0.01,-37.78,25.33,-32.23,N,0.01727820552907227,-0.009517693189085902,0.009517693189085902,0.01727820552907227
912990.0,0.93,1.86,9.55,-0.04,0.03,-0.01,-39.87,25.33,-31.48,N,0.03964184289939419,-0.05480353035231839,0.05480353035231839,0.03964184289939419
913003.0,0.91,1.85,9.61,0.0,-0.03,-0.01,-40.32,23.83,-32.23,N,-0.026034834751477134,-0.03153683145260246,0.03153683145260246,0.026034834751477134
913016.0,0.88,1.77,9.58,0.03,-0.04,0.03,-38.68,24.13,-31.03,N,-0.04711815723143731,-0.030978269030013803,0.030978269030013803,0.04711815723143731
913029.0,0.84,1.8,9.58,-0.01,-0.03,0.01,-39.72,25.18,-30.13,N,-0.027119205342492077,-0.0353777761236877,0.0353777761236877,0.027119205342492077
913041.0,0.89,1.78,9.57,0.01,-0.01,0.0,-39.87,24.58,-31.48,N,-0.009894946550053633,-0.004755567972170161,0.004755567972170161,0.009894946550053633
913055.0,0.92,1.82,9.5,0.01,0.0,-0.02,-40.32,24.58,-32.23,N,0.00274849608709,0.01393031477225096,0.01393031477225096,0.00274849608709
913068.0,0.98,1.76,9.51,0.01,-0.03,0.0,-38.53,26.23,-31.93,N,-0.029335336016410203,0.029167141444280443,0.029167141444280443,0.029335336016410203
913081.0,0.93,1.8,9.52,-0.03,0.02,-0.04,-38.68,23.83,-32.98,N,0.03246764270921352,-0.022538389187197264,0.022538389187197264,0.03246764270921352
913094.0,0.9,1.81,9.48,0.03,-0.03,0.04,-38.23,24.13,-31.03,N,-0.038859586450241686,0.03209038934824579,0.03209038934824579,0.038859586450241686
913107.0,0.85,1.82,9.51,-0.0,-0.04,-0.04,-39.28,24.73,-31.93,N,-0.03137015762870741,0.046391400236718894,0.046391400236718894,0.03137015762870741
913120.0,1.0,1.76,9.55,0.0,-0.05,0.02,-38.53,25.18,-33.58,N,-0.04986009607378173,-0.014279818406001647,0.014279818406001647,0.04986009607378173
913133.0,0.96,1.63,9.51,-0.03,0.02,-0.04,-41.07,25.33,-31.48,N,0.03246764270921352,-0.04235603201452156,0.04235603201452156,0.03246764270921352
913146.0,0.84,1.71,9.52,0.02,-0.1,-0.04,-41.37,25.48,-30.43,N,-0.09336908065367794,-0.02951664507803113,0.02951664507803113,0.09336908065367794
913159.0,0.81,1.75,9.49,0.02,-0.02,0.06,-38.83,26.98,-30.43,N,-0.030223762308078345,-0.007860124937756428,0.007860124937756428,0.030223762308078345
913172.0,0.87,1.7,9.52,-0.03,-0.01,-0.02,-39.87,24.58,-31.78,N,0.000383810605713309,0.01983883530979576,0.01983883530979576,0.000383810605713309
913185.0,0.81,1.69,9.46,0.01,-0.03,-0.07,-39.87,24.58,-31.78,N,-0.019103968352531503,0.021677712622746162,0.021677712622746162,0.019103968352531503
913198.0,0.86,1.67,9.52,-0.01,-0.01,-0.0,-38.83,26.68,-31.63,N,-0.006217191924152832,-0.03173277575194926,0.03173277575194926,0.006217191924152832
913211.0,0.9,1.69,9.53,0.05,-0.05,0.04,-40.02,25.18,-31.93,N,-0.06197773054249906,-0.05759285868655105,0.05759285868655105,0.06197773054249906
913224.0,0.87,1.73,9.49,0.04,-0.02,-0.0,-40.02,25.18,-31.93,N,-0.025131773222083115,-0.01541157848890483,0.01541157848890483,0.025131773222083115
913237.0,0.93,1.86,9.44,-0.02,-0.05,0.03,-39.28,25.48,-31.63,N,-0.0476439653998636,-0.02014094945165821,0.02014094945165821,0.0476439653998636
913250.0,0.93,1.79,9.49,-0.03,-0.03,0.03,-39.87,25.33,-30.58,N,-0.026364698620556622,-0.011915132924624955,0.011915132924624955,0.026364698620556622
913263.0,0.93,1.62,9.55,-0.03,0.03,-0.03,-39.13,24.88,-30.58,N,0.040726213490409134,-0.006775754346741484,0.006775754346741484,0.040726213490409134
913276.0,0.87,1.64,9.48,-0.02,0.04,0.02,-39.72,25.18,-31.18,N,0.041299411150723664,-0.02692326104314528,0.02692326104314528,0.041299411150723664
913289.0,0.89,1.73,9.52,-0.02,0.02,0.02,-40.32,26.53,-31.78,N,0.021859021684367087,0.06366304852104558,0.06366304852104558,0.021859021684367087
913302.0,0.88,1.77,9.4,-0.01,0.05,-0.0,-38.08,25.48,-30.88,N,0.0521039764749169,0.03392926666119619,0.03392926666119619,0.0521039764749169
913315.0,0.84,1.71,9.35,-0.07,0.09,-0.02,-38.08,25.48,-30.88,N,0.10494126718929778,0.015062074855154142,0.015062074855154142,0.10494126718929778
913328.0,0.85,1.7,9.47,-0.01,0.02,0.03,-38.68,24.58,-32.23,N,0.018558520419434017,0.006622195012337602,0.006622195012337602,0.018558520419434017
913341.0,0.84,1.71,9.52,0.05,-0.0,0.06,-39.87,25.63,-31.78,N,-0.016300004780572967,-0.01027219991102136,0.01027219991102136,0.016300004780572967
913354.0,0.84,1.72,9.43,0.03,-0.04,0.04,-39.87,25.63,-31.78,N,-0.048579781183419976,-0.02858082929447475,0.02858082929447475,0.048579781183419976
913367.0,0.83,1.75,9.43,0.02,-0.04,0.03,-40.32,24.13,-32.23,N,-0.0452792799184869,0.00699944837330533,0.00699944837330533,0.0452792799184869
913380.0,0.86,1.79,9.5,-0.03,-0.01,-0.02,-39.28,25.48,-31.18,N,0.000383810605713309,0.01156562929087427,0.01156562929087427,0.000383810605713309
913393.0,0.85,1.82,9.45,-0.02,-0.02,0.02,-38.83,25.93,-31.93,N,-0.017021757248346064,0.009349498616956142,0.009349498616956142,0.017021757248346064
913406.0,0.91,1.81,9.53,-0.01,0.01,0.01,-39.87,26.08,-31.48,N,0.011761573590221073,-0.03485196795526141,0.03485196795526141,0.011761573590221073
913419.0,0.94,1.72,9.57,0.01,-0.05,0.03,-39.42,25.63,-30.58,N,-0.053160597338714796,0.022188885553446575,0.022188885553446575,0.053160597338714796
913432.0,0.92,1.76,9.52,-0.01,-0.02,0.07,-39.13,25.33,-30.58,N,-0.02616875432120982,0.022188885553446575,0.022188885553446575,0.02616875432120982
913445.0,0.96,1.67,9.54,0.02,-0.02,0.02,-38.68,25.33,-30.28,N,-0.02437726650014766,-0.0452792799184869,0.0452792799184869,0.02437726650014766
913458.0,0.91,1.73,9.57,0.0,-0.02,-0.02,-39.87,25.33,-31.03,N,-0.014853016066316177,-0.054999474651665194,0.054999474651665194,0.014853016066316177
913471.0,1.02,1.67,9.61,-0.0,-0.07,0.05,-39.42,25.33,-32.53,N,-0.07368535739608632,-0.019796450344852844,0.019796450344852844,0.07368535739608632
913484.0,1.06,1.72,9.68,0.03,-0.03,-0.03,-39.13,24.88,-31.78,N,-0.02862821878636299,-0.03155146669032833,0.03155146669032833,0.02862821878636299
913497.0,0.96,1.76,9.63,0.04,-0.06,-0.0,-40.02,25.18,-30.88,N,-0.06401255215479626,0.05318834706593184,0.05318834706593184,0.06401255215479626
913510.0,0.94,1.81,9.55,0.01,0.01,0.03,-40.02,25.93,-32.83,N,0.005160571060354931,0.006622195012337602,0.006622195012337602,0.005160571060354931
913523.0,0.93,1.8,9.61,-0.01,0.01,0.0,-38.83,23.54,-32.38,N,0.013223197542203743,0.059412096234830264,0.059412096234830264,0.013223197542203743
913536.0,0.87,1.82,9.59,-0.03,0.07,-0.05,-39.13,25.63,-31.78,N,0.08253024032708764,0.011007066868285616,0.011007066868285616,0.08253024032708764
913549.0,0.89,1.8,9.53,0.01,-0.01,0.01,-38.08,25.93,-31.93,N,-0.011356570502036303,-0.02140662910429408,0.02140662910429408,0.011356570502036303
913562.0,0.9,1.75,9.56,0.0,-0.04,0.01,-38.53,25.93,-31.18,N,-0.038678277388620765,-0.04069846376319209,0.04069846376319209,0.038678277388620765
913575.0,0.86,1.72,9.51,-0.0,-0.04,-0.01,-38.53,25.93,-31.18,N,-0.03575502948465542,-0.010649453271989085,0.010649453271989085,0.03575502948465542
913588.0,0.9,1.72,9.56,0.01,0.03,-0.06,-39.72,25.18,-30.43,N,0.03775557609455555,-0.02678934147341259,0.02678934147341259,0.03775557609455555
913601.0,0.85,1.74,9.52,0.03,0.04,-0.04,-41.37,25.18,-31.63,N,0.0408747682978677,-0.06655854669779387,0.06655854669779387,0.0408747682978677
913614.0,0.89,1.76,9.54,-0.0,0.0,-0.0,-38.53,25.18,-31.18,N,0.0016641254960750565,0.018362576120087216,0.018362576120087216,0.0016641254960750565
913626.0,0.88,1.77,9.51,0.05,-0.01,0.06,-38.08,24.73,-31.18,N,-0.026020199513751258,-0.005510074694105618,0.005510074694105618,0.026020199513751258
913640.0,0.89,1.79,9.52,-0.01,0.02,-0.05,-39.42,23.09,-32.53,N,0.03025151203529539,0.036160032572840194,0.036160032572840194,0.03025151203529539
913653.0,0.91,1.82,9.55,0.0,0.05,-0.02,-38.68,25.33,-31.78,N,0.05318834706593184,-0.06857873307236521,0.06857873307236521,0.05318834706593184
913666.0,0.92,1.76,9.48,-0.03,0.03,-0.0,-38.68,25.33,-31.78,N,0.036341341634461115,-0.025131773222083115,0.025131773222083115,0.036341341634461115
913679.0,0.86,1.78,9.44,0.0,-0.02,0.01,-38.68,25.33,-31.03,N,-0.01923788792226419,-0.007860124937756428,0.007860124937756428,0.01923788792226419
913692.0,0.91,1.71,9.46,0.01,0.01,-0.02,-39.13,25.63,-32.53,N,0.012468690820268288,-0.028762138356095677,0.028762138356095677,0.012468690820268288
913705.0,0.84,1.69,9.42,0.01,0.03,-0.02,-39.13,25.63,-32.53,N,0.03190908028662486,0.03194183454078723,0.03194183454078723,0.03190908028662486
913718.0,0.87,1.64,9.38,0.01,0.04,-0.02,-39.72,25.93,-32.38,N,0.04162927501980315,0.03704845886450833,0.03704845886450833,0.04162927501980315
913731.0,0.86,1.71,9.37,-0.03,0.06,-0.01,-40.32,26.53,-31.48,N,0.06696354978597865,0.0026145765173573154,0.0026145765173573154,0.06696354978597865
913744.0,0.83,1.64,9.35,-0.02,0.04,-0.0,-40.32,26.53,-31.48,N,0.04422265905468901,0.0421878374423918,0.0421878374423918,0.04422265905468901
913757.0,0.88,1.7,9.39,-0.0,-0.04,0.03,-39.42,25.63,-31.78,N,-0.04160152529258611,-0.03481921370109904,0.03481921370109904,0.04160152529258611
913770.0,0.87,1.74,9.48,-0.0,-0.01,-0.01,-39.42,24.58,-31.48,N,-0.00659444528512056,0.044977165776624466,0.044977165776624466,0.00659444528512056
913783.0,0.85,1.65,9.52,0.01,-0.05,0.01,-38.68,23.83,-30.58,N,-0.05023734943474945,-0.05099185615668491,0.05099185615668491,0.05023734943474945
913796.0,0.84,1.73,9.54,0.01,0.01,0.03,-38.68,23.83,-30.58,N,0.005160571060354931,-0.03593633854627635,0.03593633854627635,0.005160571060354931
913809.0,0.88,1.81,9.56,0.05,-0.02,0.01,-40.32,25.63,-30.28,N,-0.028432274487016188,-0.02862821878636299,0.02862821878636299,0.028432274487016188
913822.0,0.88,1.87,9.48,0.02,0.01,0.03,-38.68,25.63,-32.53,N,0.0033216937474045316,-0.019056578860643266,0.019056578860643266,0.0033216937474045316
913834.0,0.91,1.87,9.6,0.03,-0.04,0.02,-38.68,25.63,-32.53,N,-0.04565653327945464,-0.01777626397028152,0.01777626397028152,0.04565653327945464
913848.0,0.94,1.78,9.67,-0.01,0.03,0.01,-37.78,25.63,-31.78,N,0.031201963056577648,-0.02164996289552912,0.02164996289552912,0.031201963056577648
913861.0,0.96,1.81,9.6,-0.03,0.04,0.02,-39.42,24.88,-31.48,N,0.04313828846367406,-0.029139391717063402,0.029139391717063402,0.04313828846367406
913874.0,1.05,1.86,9.57,-0.0,0.03,-0.03,-39.13,24.58,-32.23,N,0.035209581551557935,-0.031174213329360604,0.031174213329360604,0.035209581551557935
913887.0,0.97,1.88,9.57,0.01,-0.01,0.02,-39.42,25.33,-31.78,N,-0.012818194454018975,-0.0727822958666923,0.0727822958666923,0.012818194454018975
913900.0,1.01,1.8,9.55,0.05,0.01,-0.0,-39.13,24.13,-31.03,N,0.002189933664501347,-0.006217191924152832,0.006217191924152832,0.002189933664501347
913913.0,0.91,1.81,9.52,0.05,-0.0,0.02,-39.42,24.88,-31.03,N,-0.010453508972642283,-0.06141916811991041,0.06141916811991041,0.010453508972642283
913926.0,0.95,1.79,9.48,0.02,0.02,-0.05,-40.02,25.48,-31.93,N,0.02473488009644419,-0.04452477319655145,0.04452477319655145,0.02473488009644419
913939.0,0.91,1.88,9.47,0.01,0.05,-0.02,-38.53,25.93,-30.88,N,0.05134946975298144,0.025866640179347374,0.025866640179347374,0.05134946975298144
913952.0,0.89,1.82,9.45,-0.05,-0.0,-0.06,-39.13,24.13,-32.23,N,0.019628255772723084,0.022040330745988015,0.022040330745988015,0.019628255772723084
913965.0,0.83,1.77,9.43,-0.01,0.02,-0.02,-38.68,25.33,-31.48,N,0.025866640179347374,0.03576814397414659,0.03576814397414659,0.025866640179347374
913978.0,0.83,1.66,9.46,-0.0,-0.0,0.0,-38.53,26.23,-31.18,N,0.0016641254960750565,-0.0014550667072370902,0.0014550667072370902,0.0016641254960750565
913991.0,0.82,1.73,9.41,0.03,-0.0,-0.03,-38.83,26.23,-31.63,N,0.0005323654131718737,-0.024000013139179936,0.024000013139179936,0.0005323654131718737
914004.0,0.83,1.8,9.4,0.02,-0.05,-0.01,-41.07,25.33,-30.28,N,-0.049152978843734506,-0.03702070913729129,0.03702070913729129,0.049152978843734506
914017.0,0.79,1.78,9.37,0.02,-0.02,-0.01,-38.08,24.43,-31.93,N,-0.019992394644199645,-0.043817655966504235,0.043817655966504235,0.019992394644199645
914030.0,0.86,1.8,9.37,0.01,-0.03,-0.0,-38.53,24.43,-31.18,N,-0.029335336016410203,0.021663077385020282,0.021663077385020282,0.029335336016410203
914042.0,0.83,1.75,9.46,-0.01,-0.01,0.04,-39.28,24.73,-31.18,N,-0.012063687732083519,-0.0032939440201874893,0.0032939440201874893,0.012063687732083519
914056.0,0.82,1.77,9.46,-0.03,0.01,-0.05,-38.23,26.08,-31.03,N,0.0242090719280179,-0.028250965425395264,0.028250965425395264,0.0242090719280179
914069.0,0.81,1.76,9.43,-0.05,0.01,-0.05,-38.23,26.83,-30.58,N,0.0278868265539187,-0.015607522788251631,0.015607522788251631,0.0278868265539187
914082.0,0.86,1.73,9.49,-0.03,0.03,0.0,-39.28,26.68,-32.38,N,0.036341341634461115,-0.014671707004695249,0.014671707004695249,0.036341341634461115
914095.0,0.82,1.78,9.48,0.02,-0.02,-0.03,-38.08,25.18,-31.18,N,-0.017069146740234305,0.018362576120087216,0.018362576120087216,0.017069146740234305
914108.0,0.83,1.7,9.51,-0.04,0.01,0.02,-40.02,25.18,-30.43,N,0.015816581577089598,-0.00895913076649725,0.00895913076649725,0.015816581577089598
914121.0,0.85,1.7,9.47,-0.07,-0.01,-0.04,-39.72,23.54,-33.13,N,0.01066256776148025,-0.052406090616779345,0.052406090616779345,0.01066256776148025
914134.0,0.78,1.63,9.49,0.05,-0.04,0.06,-39.42,25.63,-31.03,N,-0.055180783713286115,-0.023670149270100443,0.023670149270100443,0.055180783713286115
914147.0,0.82,1.7,9.57,0.03,-0.03,0.06,-38.68,24.88,-32.23,N,-0.04178283435420703,-0.029908533676724736,0.029908533676724736,0.04178283435420703
914160.0,0.89,1.73,9.61,0.03,-0.07,0.04,-39.42,24.13,-29.53,N,-0.07774036538295485,0.041857973573312314,0.041857973573312314,0.07774036538295485
914173.0,0.87,1.81,9.55,0.03,-0.0,-0.02,-38.83,25.48,-31.63,N,-0.0009292585388107981,0.03780296558644379,0.03780296558644379,0.0009292585388107981
914186.0,0.86,1.98,9.58,0.01,0.0,-0.04,-38.83,25.48,-31.63,N,0.005671743991055344,0.0278868265539187,0.0278868265539187,0.005671743991055344
914199.0,0.86,1.9,9.58,-0.05,0.02,0.01,-38.23,25.63,-32.23,N,0.028837277575200958,-0.02862821878636299,0.02862821878636299,0.028837277575200958
914212.0,0.92,1.97,9.61,0.03,-0.0,0.0,-38.68,24.58,-31.78,N,-0.003852506442776141,-0.04089440806253889,0.04089440806253889,0.003852506442776141
914225.0,0.96,1.83,9.65,0.03,0.01,0.01,-38.68,24.58,-31.78,N,0.004406064338419475,-0.0012117329160020475,0.0012117329160020475,0.004406064338419475
914238.0,0.86,1.82,9.57,0.06,-0.0,-0.01,-39.87,24.13,-30.58,N,-0.007907514429644668,-0.029287946524521966,0.029287946524521966,0.007907514429644668
914250.0,0.9,1.82,9.54,-0.01,0.02,0.07,-40.02,25.93,-31.18,N,0.012712024611503331,-0.02490307466857395,0.02490307466857395,0.012712024611503331
914264.0,0.8,1.78,9.48,-0.05,0.05,-0.02,-39.28,25.18,-31.63,N,0.06238273363068384,-0.0034278635899201737,0.0034278635899201737,0.06238273363068384
914277.0,0.86,1.74,9.56,0.05,0.0,0.04,-39.28,25.18,-31.63,N,-0.013376756876607627,0.019824200072069885,0.019824200072069885,0.013376756876607627
914290.0,0.85,1.76,9.46,0.01,-0.0,0.04,-39.13,25.33,-31.03,N,-0.0060212476248060285,0.059082232365750775,0.059082232365750775,0.0060212476248060285
914303.0,0.92,1.71,9.44,-0.03,0.01,-0.04,-39.28,24.43,-30.43,N,0.02274744797603523,0.041857973573312314,0.041857973573312314,0.02274744797603523
914316.0,0.91,1.78,9.42,0.01,0.02,-0.06,-39.28,24.43,-30.43,N,0.028035381361377263,0.06333318465196609,0.06333318465196609,0.028035381361377263
914329.0,0.87,1.83,9.47,0.01,0.01,-0.05,-38.68,24.13,-31.03,N,0.016853562676216304,-0.00874855122942457,0.00874855122942457,0.016853562676216304
914342.0,0.88,1.82,9.42,0.04,-0.0,0.01,-39.13,25.63,-32.23,N,-0.007153007707709214,0.016208470175783203,0.016208470175783203,0.007153007707709214
