t,ax,ay,az,gx,gy,gz,mx,my,mz,label,gyro svd,gyro svd reversed,gyro svd reversed abs,gyro svd abs
1059968.0,-0.52,0.24,9.78,0.02,-0.04,0.05,-31.03,35.38,-36.28,N,-0.047841325897652165,-0.03862569492871498,0.03862569492871498,0.047841325897652165
1059981.0,-0.5,0.2,9.74,0.02,-0.01,0.01,-32.08,34.93,-36.13,N,-0.008734881468863864,0.020859520784650774,0.020859520784650774,0.008734881468863864
1059994.0,-0.45,0.34,9.74,-0.0,-0.04,-0.02,-31.33,35.23,-34.93,N,0.02231894011420705,-0.01970472606639908,0.01970472606639908,0.02231894011420705
1060007.0,-0.47,0.32,9.72,0.05,-0.03,0.01,-32.53,35.23,-34.93,N,-0.008441704077116832,-0.009026441953316174,0.009026441953316174,0.008441704077116832
1060020.0,-0.47,0.39,9.71,0.02,-0.03,0.03,-31.03,35.38,-35.83,N,-0.028142323441031857,-0.009414650296821014,0.009414650296821014,0.028142323441031857
1060033.0,-0.51,0.26,9.76,0.01,-0.07,-0.02,-33.13,34.63,-36.28,N,0.02309697370851145,0.0012604000016724444,0.0012604000016724444,0.02309697370851145
1060046.0,-0.5,0.31,9.73,-0.01,0.01,0.01,-31.63,35.98,-35.23,N,-0.009028058860610897,0.03163283584949149,0.03163283584949149,0.009028058860610897
1060059.0,-0.54,0.32,9.75,-0.03,0.02,-0.02,-32.98,35.23,-35.23,N,0.020859520784650774,-0.009224588393305403,0.009224588393305403,0.020859520784650774
1060072.0,-0.46,0.23,9.78,0.01,0.04,-0.04,-32.53,34.03,-36.43,N,0.039880371320608655,0.010087822627104788,0.010087822627104788,0.039880371320608655
1060084.0,-0.57,0.28,9.69,-0.01,0.0,0.01,-31.93,35.08,-33.88,N,-0.008736498376158587,-0.007956847874559463,0.007956847874559463,0.008736498376158587
1060098.0,-0.57,0.28,9.7,0.05,-0.05,0.04,-32.08,34.03,-36.43,N,-0.03784442751982113,-0.057933255227241,0.057933255227241,0.03784442751982113
